rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Toner Pads Zero Pore Pad 2.0 for Exfoliation and Pore Care | Dual-Textured Facial Pad with 4.5% AHA Lactic Acid, 0.4",4.6,30677,20.66,USD,USD 20.66,,https://www.amazon.com/medicube-Toner-Pads-Zero-Exfoliation/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_1/261-9638970-7285504
2,B08WR5CPNB,"Maybelline Mascara, Lash Sensational Sky High Volumizing Thickening, Black | With Bamboo Extract, Eyelash Lengthening, Flake-",4.3,36951,9.99,USD,USD 9.99,,https://www.amazon.com/Maybelline-Sensational-Volumising-Lengthening-Flake-Free/dp/B08WR5CPNB/ref=zg_bs_g_beauty_d_sccl_2/261-9638970-7285504
3,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen, 4EA | Overnight Face Mask for Glass Glow Skin - Elasticity, Hydra",4.5,12507,12.81,USD,USD 12.81,,https://www.amazon.com/medicube-overnight-elasticity-hydrating-moisturizing/dp/B0DGTMR754/ref=zg_bs_g_beauty_d_sccl_3/261-9638970-7285504
4,B00UYJGYCK,"Rimmel 60 Seconds Super Shine Nail Polish, 740 Clear, Quick-Dry Nail Polish, Ultra-Shiny Finish, Easy to Apply, Vibrant Colou",4.4,79744,5.37,USD,USD 5.37,,https://www.amazon.com/Rimmel-Quick-Dry-Ultra-Shiny-Long-Wearing-Improved/dp/B00UYJGYCK/ref=zg_bs_g_beauty_d_sccl_4/261-9638970-7285504
5,B07C5R51Q9,CeraVe Hydrating Cleanser for Normal to Dry Skin with Hyaluronic Acid 236ml | Gentle Non-Foaming Face Wash Enriched with 3 Es,4.6,57569,12.67,USD,USD 12.67,,https://www.amazon.com/CeraVe-Hydrating-Hyaluronic-Essential-Ceramides/dp/B07C5R51Q9/ref=zg_bs_g_beauty_d_sccl_5/261-9638970-7285504
6,B01M6UUOY2,"Garnier Micellar Water 700ml, All-in-One Face Cleanser & Makeup Remover | Gentle Face and Eye Makeup Remover Suitable For All",4.7,22048,8.78,USD,USD 8.78,,https://www.amazon.com/Garnier-Micellar-Water-Sensitive-700ml/dp/B01M6UUOY2/ref=zg_bs_g_beauty_d_sccl_6/261-9638970-7285504
7,B089QQBDPD,Acnecide Face Gel 5% Benzoyl Peroxide 15g,4.3,8197,10.8,USD,USD 10.80,,https://www.amazon.com/Acnecide-Treatment-Percent-Peroxide-Blackheads/dp/B089QQBDPD/ref=zg_bs_g_beauty_d_sccl_7/261-9638970-7285504
8,B0DGPSZVW3,"medicube Jelly Cream with Collagen & Niacinamide, 1.69 fl.oz | Freeze-Dried Hydrolyzed Collagen for Skin Barrier Hydration, 2",4.3,15932,17.42,USD,USD 17.42,,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/ref=zg_bs_g_beauty_d_sccl_8/261-9638970-7285504
9,B00JR76TKW,"Maybelline Concealer Instant Anti Age Eraser Eye, For Dark Circles 01 Light | Ultra Blendable Formula, Dermatologist Tested,",4.4,30348,8.09,USD,USD 8.09,,https://www.amazon.com/Maybelline-Eraser-Concealer-Light-6-8ml/dp/B00JR76TKW/ref=zg_bs_g_beauty_d_sccl_9/261-9638970-7285504
10,B0G35QMQ82,"Schwarzkopf LIVE Intense Colour Hair Dye, 099 Deep Black | Permanent Black Hair Dye, HaptiQ Anti-Damage System, Long-Lasting",4.8,174,8.78,USD,USD 8.78,,https://www.amazon.com/Schwarzkopf-LIVE-Intense-Long-lasting-Permanent/dp/B0G35QMQ82/ref=zg_bs_g_beauty_d_sccl_10/261-9638970-7285504
11,B0B7RQ46LD,"CeraVe Blemish Control Cleanser for Blemish-Prone Oily Skin, 236ml | Exfoliating Gel-to-Foam Face Wash with 3 Essential Ceram",4.6,34774,14.68,USD,USD 14.68,,https://www.amazon.com/CeraVe-Cleanser-Salicylic-Niacinamide-Blemish-Prone/dp/B0B7RQ46LD/ref=zg_bs_g_beauty_d_sccl_11/261-9638970-7285504
