rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B0B2RM68G2,"BIODANCE Bio-Collagen Real Deep, Hydrogel Collagen Face Mask, Hydrating Night Mask, Pore and Elasticity Care, K-Beauty Korean",4.3,43702,10.62,USD,USD 10.62,,https://www.amazon.com/-/en/BIODANCE-Bio-Collagen-Hydrogel-Hydrating-Elasticity/dp/B0B2RM68G2/ref=zg_bs_g_beauty_d_sccl_1/261-4418626-0373024
2,B09V7Z4TJG,"medicube Zero Pore Pad 2.0 Pore Care Exfoliating Pads | Pad double texture AHA 4.5% & BHA 0.45%, Lactic and salicylic acids,",4.6,30246,22.85,USD,USD 22.85,,https://www.amazon.com/-/en/medicube-Zero-Pore-Care-Exfoliating/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_2/261-4418626-0373024
3,B08P4YPB8Q,"Maybelline New York Sky High Volume Intense Very Black Mascara 5ml | Bamboo extracts and fibres, Flexible brush captures ever",4.3,36324,7.28,USD,USD 7.28,,https://www.amazon.com/-/en/Maybelline-York-Intense-Black-Mascara/dp/B08P4YPB8Q/ref=zg_bs_g_beauty_d_sccl_3/261-4418626-0373024
4,B00GSUCEJ6,"Essence I Love Extreme Volume Crazy Mascara | Extreme Volume, Curling, Lengthening, Long-lasting, Mascara",4.4,38445,2.61,USD,USD 2.61,,https://www.amazon.com/-/en/Essence-Love-Extreme-Crazy-Mascara/dp/B00GSUCEJ6/ref=zg_bs_g_beauty_d_sccl_4/261-4418626-0373024
5,B0B7RQ46LD,"CeraVe - Gel Moussant Anti-Imperfections - Purifie la Peau en douceur et Réduit les Imperfections - Acide Salicylique, Argile",4.6,35691,9.38,USD,USD 9.38,,https://www.amazon.com/-/en/CeraVe-Anti-Blemish-Foaming-Salicylic-Acid/dp/B0B7RQ46LD/ref=zg_bs_g_beauty_d_sccl_5/261-4418626-0373024
6,B071914GGL,The Ordinary Tonique Exfoliant à l'Acide Glycolique 7%,4.6,60539,15.87,USD,USD 15.87,,https://www.amazon.com/-/en/Ordinary-Exfoliating-Brightening-Smoothing-Complexion/dp/B071914GGL/ref=zg_bs_g_beauty_d_sccl_6/261-4418626-0373024
7,B00AI7COA4,"REXONA Maximum Protection Women's Deodorant Stick Clean Scent 45 ml | Anti-perspirant, 96 hours of effectiveness anti-perspir",4.6,23194,3.43,USD,USD 3.43,,https://www.amazon.com/-/en/REXONA-Maximum-Protection-Womens-Deodorant/dp/B00AI7COA4/ref=zg_bs_g_beauty_d_sccl_7/261-4418626-0373024
8,B0FPCC599C,"medicube Body Peel Shot with Hypochlorous Acid | Soft Body Scrub for Dead Cells & Irregular Texture, with Rice Extract & Pant",4.3,1936,32.34,USD,USD 32.34,,https://www.amazon.com/-/en/medicube-Body-Peel-Shot-Hypochlorous/dp/B0FPCC599C/ref=zg_bs_g_beauty_d_sccl_8/261-4418626-0373024
9,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster | 0.1% Retinal, 3% Matryxyl, High Power Retinoid, Anti-Aging, Pore Tighten",4.2,22494,15.94,USD,USD 15.94,,https://www.amazon.com/-/en/celimax-Vita-Retinal-Tightening-Booster/dp/B0DK4Y2YP3/ref=zg_bs_g_beauty_d_sccl_9/261-4418626-0373024
10,B0CM2PPNMW,"medicube Jelly Collagen & Niacinamide Cream 110ml | Freeze-dried hydrolyzed collagen for skin barrier & glow 24H, plumper & f",4.4,17063,53.29,USD,USD 53.29,,https://www.amazon.com/-/en/medicube-Jelly-Collagen-Niacinamide-Cream/dp/B0CM2PPNMW/ref=zg_bs_g_beauty_d_sccl_10/261-4418626-0373024
11,B01MDTVZTZ,"The Ordinary Niacinamide 10% + Zinc 1%, Brightening & Smoothing Serum for Blemish-Prone Skin, 30ml",4.5,62355,6.67,USD,USD 6.67,,https://www.amazon.com/-/en/Ordinary-Niacinamide-Brightening-Smoothing-Blemish-Prone/dp/B01MDTVZTZ/ref=zg_bs_g_beauty_d_sccl_11/261-4418626-0373024
12,B07RB9GXGR,"BIONOBLE Organic Jojoba Oil - Hair, Face, Body, Beard - 50 ml | Cold Pressed, 100% Pure - Balances Sebum, Softens, Anti-Acne",4.4,63828,9.01,USD,USD 9.01,,https://www.amazon.com/-/en/BIONOBLE-Organic-Jojoba-Oil-Beard/dp/B07RB9GXGR/ref=zg_bs_g_beauty_d_sccl_12/261-4418626-0373024
13,B0CQP9S97Y,"Franck Provost 4-in-1 No-Rinse Heat Protection Care 446°F 190ml | Pro-Keratin and Ceramide, +68% shine, 24-hour anti-frizz ac",4.6,3377,6.71,USD,USD 6.71,,https://www.amazon.com/-/en/Franck-Provost-No-Rinse-Protection-446%C2%B0F/dp/B0CQP9S97Y/ref=zg_bs_g_beauty_d_sccl_13/261-4418626-0373024
14,B00M9B66BU,Revlon Professional UniqOne Masque Spray 10 En 1 Sans Rinçage | Soin sans rinçage aux dix bienfaits qui protège de la chaleur,4.6,102531,19.59,USD,USD 19.59,,https://www.amazon.com/-/en/Revlon-Professional-UniqOne-10-150ml-No-Rinse/dp/B00M9B66BU/ref=zg_bs_g_beauty_d_sccl_14/261-4418626-0373024
15,B0GD6R7CFJ,"BIODANCE Collagen Peptide Under Eye Patches, Hydrogel Eye Patches with Collagen Peptides, For Dark Circles, Bags and Fine Lin",4.5,3665,17.38,USD,USD 17.38,,https://www.amazon.com/-/en/BIODANCE-Collagen-Hydrogel-Peptides-K-Beauty/dp/B0GD6R7CFJ/ref=zg_bs_g_beauty_d_sccl_15/261-4418626-0373024
16,B0DBF65JYY,"medicube PDRN Pink Peptides Serum with Salmon DNA | Radiance Serum, Peptides, Niacinamide, Hydration, Firming Care, Uniform C",4.6,21181,19.81,USD,USD 19.81,,https://www.amazon.com/-/en/medicube-PDRN-Peptides-Serum-Salmon/dp/B0DBF65JYY/ref=zg_bs_g_beauty_d_sccl_16/261-4418626-0373024
17,B0BLCZX6XP,"Maybelline New York Instant Eraser Concealer / Fluid Concealer Shade 01 | Anti-oxidant Goji berry, patented micro-applicator,",4.4,1035,8.43,USD,USD 8.43,,https://www.amazon.com/-/en/Maybelline-Instant-Eraser-Concealer-Fluid/dp/B0BLCZX6XP/ref=zg_bs_g_beauty_d_sccl_17/261-4418626-0373024
18,B0BRMYHMS5,"medicube Mask Wrapping Collagen Peel Off Night 75 ml | Hydration & elasticity care with hydrolyzed collagen, For a radiant co",4.4,23372,20.67,USD,USD 20.67,,https://www.amazon.com/-/en/medicube-Mask-Wrapping-Collagen-Night/dp/B0BRMYHMS5/ref=zg_bs_g_beauty_d_sccl_18/261-4418626-0373024
