rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Toner Pads Zero Pore Pad 2.0 for Exfoliation and Pore Care | Dual-Textured Facial Pad with 4.5% AHA Lactic Acid, 0.4",4.6,30274,25079.0,KRW,"KRW 25,079",,https://www.amazon.com/medicube-Toner-Pads-Zero-Exfoliation/dp/B09V7Z4TJG/ref=zg_bs_g_118464031_d_sccl_1/521-0800558-3650024
2,B0DGPSZVW3,"medicube Jelly Cream with Collagen & Niacinamide, 1.69 fl.oz | Freeze-Dried Hydrolyzed Collagen for Skin Barrier Hydration, 2",4.3,15676,25790.0,KRW,"KRW 25,790",,https://www.amazon.com/medicube-Collagen-Niacinamide-Freeze-Dried-Hydrolyzed/dp/B0DGPSZVW3/ref=zg_bs_g_118464031_d_sccl_2/521-0800558-3650024
3,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen, 4EA | Overnight Face Mask for Glass Glow Skin - Elasticity, Hydra",4.5,12328,16782.0,KRW,"KRW 16,782",,https://www.amazon.com/medicube-overnight-elasticity-hydrating-moisturizing/dp/B0DGTMR754/ref=zg_bs_g_118464031_d_sccl_3/521-0800558-3650024
4,B07C5R51Q9,CeraVe Hydrating Cleanser for Normal to Dry Skin with Hyaluronic Acid 236ml | Gentle Non-Foaming Face Wash Enriched with 3 Es,4.6,57459,23360.0,KRW,"KRW 23,360",,https://www.amazon.com/CeraVe-Hydrating-Hyaluronic-Essential-Ceramides/dp/B07C5R51Q9/ref=zg_bs_g_118464031_d_sccl_4/521-0800558-3650024
5,B0GHMZXX8Y,"medicube PDRN Pink Collagen Volume Multi Balm Stick - Face & Body Balm | Volufiline, PDRN, NAD, Collagen - Under-Eyes, Neck,",3.9,2422,49523.0,KRW,"KRW 49,523",,https://www.amazon.com/medicube-PDRN-Collagen-Multi-Stick/dp/B0GHMZXX8Y/ref=zg_bs_g_118464031_d_sccl_5/521-0800558-3650024
6,B0DBF65JYY,medicube PDRN Pink Peptide Serum with Salmon DNA | Pink Glow Serum - Peptides & Niacinamide for Hydration & Firm-Looking Skin,4.6,20892,41544.0,KRW,"KRW 41,544",,https://www.amazon.com/medicube-PDRN-Pink-Peptide-Serum/dp/B0DBF65JYY/ref=zg_bs_g_118464031_d_sccl_6/521-0800558-3650024
7,B01M6UUOY2,"Garnier Micellar Water 700ml, All-in-One Face Cleanser & Makeup Remover | Gentle Face and Eye Makeup Remover Suitable For All",4.7,22031,9344.0,KRW,"KRW 9,344",,https://www.amazon.com/Garnier-Micellar-Water-Sensitive-700ml/dp/B01M6UUOY2/ref=zg_bs_g_118464031_d_sccl_7/521-0800558-3650024
8,B089QQBDPD,Acnecide Face Gel 5% Benzoyl Peroxide 15g,4.3,8185,13063.0,KRW,"KRW 13,063",,https://www.amazon.com/Acnecide-Treatment-Percent-Peroxide-Blackheads/dp/B089QQBDPD/ref=zg_bs_g_118464031_d_sccl_8/521-0800558-3650024
9,B0B7RQ46LD,"CeraVe Blemish Control Cleanser for Blemish-Prone Oily Skin, 236ml | Exfoliating Gel-to-Foam Face Wash with 3 Essential Ceram",4.6,34598,26631.0,KRW,"KRW 26,631",,https://www.amazon.com/CeraVe-Cleanser-Salicylic-Niacinamide-Blemish-Prone/dp/B0B7RQ46LD/ref=zg_bs_g_118464031_d_sccl_9/521-0800558-3650024
10,B071914GGL,"The Ordinary Glycolic Acid 7% Exfoliating Toner, Brightening and Smoothing Daily Toner for More Even-Looking Skin Tone",4.6,60161,17791.0,KRW,"KRW 17,791",,https://www.amazon.com/Ordinary-Exfoliating-Brightening-Smoothing-Even-Looking/dp/B071914GGL/ref=zg_bs_g_118464031_d_sccl_10/521-0800558-3650024
