rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B07RB9GXGR,"BIONOBLE Organic Jojoba Oil - Hair, Face, Body, Beard - 50 ml | Cold Pressed, 100% Pure - Balances Sebum, Softens, Anti-Acne",4.4,63828,9.02,USD,USD 9.02,,https://www.amazon.com/BIONOBLE-Organic-Jojoba-Oil-Beard/dp/B07RB9GXGR/ref=zg_bs_g_211038031_d_sccl_1/259-2040284-9385868
2,B00M9B66BU,Revlon Professional UniqOne Masque Spray 10 En 1 Sans Rinçage | Soin sans rinçage aux dix bienfaits qui protège de la chaleur,4.6,102516,19.62,USD,USD 19.62,,https://www.amazon.com/-/en/Revlon-Professional-UniqOne-10-150ml-No-Rinse/dp/B00M9B66BU/ref=zg_bs_g_211038031_d_sccl_2/259-2040284-9385868
3,B0CQP9S97Y,"Franck Provost 4-in-1 No-Rinse Heat Protection Care 446°F 190ml | Pro-Keratin and Ceramide, +68% shine, 24-hour anti-frizz ac",4.6,3373,6.72,USD,USD 6.72,,https://www.amazon.com/-/en/Franck-Provost-No-Rinse-Protection-446%C2%B0F/dp/B0CQP9S97Y/ref=zg_bs_g_211038031_d_sccl_3/259-2040284-9385868
4,B06Y1YBBMV,Wella Professionals Fusion Intense Repair Shampoo - Provides Shine and Prevents Breakage - For Dry and Damaged Hair,4.6,15914,36.91,USD,USD 36.91,,https://www.amazon.com/-/en/Wella-Professionals-Fusion-Intense-Shampoo/dp/B06Y1YBBMV/ref=zg_bs_g_211038031_d_sccl_4/259-2040284-9385868
5,B07DLX83JM,"Luxéol Growth & Fortification Supplement for Hair | Arugula, Horsetail, Zinc, Copper, Selenium, Vitamin B8 & B6 – Made in Fra",4.3,11576,60.36,USD,USD 60.36,,https://www.amazon.com/-/en/Lux%C3%A9ol-Growth-Fortification-Supplement-Hair/dp/B07DLX83JM/ref=zg_bs_g_211038031_d_sccl_5/259-2040284-9385868
6,B0D98PWHXN,"Revlon Salon One-step Volumizing Hair Dryer - RVDR5222AMZ | IONIC and CERAMIC technology, long and medium length hair, includ",4.2,2754,25.79,USD,USD 25.79,,https://www.amazon.com/-/en/Revlon-Salon-One-step-Volumizing-Dryer/dp/B0D98PWHXN/ref=zg_bs_g_211038031_d_sccl_6/259-2040284-9385868
7,B0FVG27N2W,"Garnier Fructis Curls Method Jelly 100H Hydration & Definition 370ml | Styling & moisturising hair jelly, hyaluronic acid + s",4.4,287,5.3,USD,USD 5.30,,https://www.amazon.com/-/en/Garnier-Fructis-Method-Hydration-Definition/dp/B0FVG27N2W/ref=zg_bs_g_211038031_d_sccl_7/259-2040284-9385868
8,B00JWVCL8C,"Garnier Olia Ammonia-Free Permanent Hair Colour Light Brown 5.0 | 60% natural oils, ODS technology, improves hair quality, lo",4.5,1389,23.18,USD,USD 23.18,,https://www.amazon.com/-/en/Garnier-Ammonia-Free-Permanent-Colour-Light/dp/B00JWVCL8C/ref=zg_bs_g_211038031_d_sccl_8/259-2040284-9385868
9,B0D1VX25QB,"Taft 2-in-1 Styling Powder 10 g Instant Volume Mattifying Without Residus | Styling powder, instant volume, anti-sebum, matti",4.3,1551,5.07,USD,USD 5.07,,https://www.amazon.com/-/en/Styling-Instant-Mattifying-Without-Residus/dp/B0D1VX25QB/ref=zg_bs_g_211038031_d_sccl_9/259-2040284-9385868
10,B0CZF9X2TC,Garnier Ultra Gentle With Avocado Oil and Shea Butter - Leave-In Care Cream for Bukey to Curly Hair 200ml,4.8,253,5.43,USD,USD 5.43,,https://www.amazon.com/-/en/Garnier-Gentle-Avocado-Butter-Leave/dp/B0CZF9X2TC/ref=zg_bs_g_211038031_d_sccl_10/259-2040284-9385868
11,B0BXSZ14TG,"ENERGIE FRUIT Coco Curl - Leave-In Styling Jelly - Moisturising Definition Curls - Anti-Frizz - No Cardboard Effect - Wavy, C",4.3,2383,5.79,USD,USD 5.79,,https://www.amazon.com/-/en/ENERGIE-FRUIT-Coco-Curl-Leave/dp/B0BXSZ14TG/ref=zg_bs_g_211038031_d_sccl_11/259-2040284-9385868
