rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B06Y5P4Z5M,"Lancaster Eau de Lancaster Desodorante Crema, 125 ml, Versión actual (Paquete de 2)",4.8,1697,11176.0,KRW,"KRW 11,176",,https://www.amazon.com/-/en/LANCASTER-UAE-Lancaster-Deodorant-Cream/dp/B06Y5P4Z5M/ref=zg_bs_g_4347676031_d_sccl_1/522-6061687-9584813
2,B017WK9A3I,"Black Tulip - Strawberry and Cream Bath Gel, Nourishing and Moisturizing, Shower Gel with Strawberry Extract and Irresistible",4.6,9105,2251.0,KRW,"KRW 2,251",,https://www.amazon.com/-/en/Black-Tulip-Strawberry-Moisturizing-Irresistible/dp/B017WK9A3I/ref=zg_bs_g_4347676031_d_sccl_2/522-6061687-9584813
3,B002SSDHUW,"Elizabeth Arden Green Tea Honey Drops Body Cream 500 ml | Body moisturizer with honey and green tea that moisturizes, revital",4.7,21835,21694.0,KRW,"KRW 21,694",,https://www.amazon.com/-/en/Elizabeth-Arden-Green-Honey-Drops/dp/B002SSDHUW/ref=zg_bs_g_4347676031_d_sccl_3/522-6061687-9584813
4,B07BYMJMJZ,"Kanzy Rosehip Oil 120ml Cold Pressed Unrefined Rosehip Oil for Scars and Stretch Marks, Used as Moisturizer for Body and Skin",4.5,49097,19281.0,KRW,"KRW 19,281",,https://www.amazon.com/-/en/Rosehip-Pressed-Unrefined-Stretch-Moisturizer/dp/B07BYMJMJZ/ref=zg_bs_g_4347676031_d_sccl_4/522-6061687-9584813
5,B08829RTWL,Perspirex ® | Original | Anti-Perspirant Deodorant Underarms Roll On for Protection and Freshness Anti Sweat for up to 5 Days,4.6,5998,26437.0,KRW,"KRW 26,437",,https://www.amazon.com/-/en/Perspirex-Anti-Perspirant-Deodorant-Underarms-Protection/dp/B08829RTWL/ref=zg_bs_g_4347676031_d_sccl_5/522-6061687-9584813
6,B09XN22JBT,"CeraVe, Loción Hidratante de Rostro SPF 50, Para Piel Normal a Seca, Hidratación y Alta Protección Contra los Rayos UVB/UVA,",4.7,9997,38691.0,KRW,"KRW 38,691",,https://www.amazon.com/-/en/CERAVE-Loci%C3%B3n-Hidratante-Rostro-SPF50/dp/B09XN22JBT/ref=zg_bs_g_4347676031_d_sccl_6/522-6061687-9584813
7,B08R9NZ65K,"Axe Dark Temptation Deodorant - 150ml - Pack of 6, Packaging May Vary",4.7,2160,24733.0,KRW,"KRW 24,733",,https://www.amazon.com/-/en/Axe-Dark-Temptation-Deodorant-Packaging/dp/B08R9NZ65K/ref=zg_bs_g_4347676031_d_sccl_7/522-6061687-9584813
8,B0C8ZN274P,Trofolastin Antistretch mark cream Centella asiatica Flexible skin 400 ml,4.7,1041,43837.0,KRW,"KRW 43,837",,https://www.amazon.com/-/en/Trofolastin-Antistretch-Centella-asiatica-Flexible/dp/B0C8ZN274P/ref=zg_bs_g_4347676031_d_sccl_8/522-6061687-9584813
9,B0D1GK2ZKB,"Neutrogena Norwegian Formula CICA Body Cream, 750 ml, 2 pcs | Intense Repair, With Centella Asiatica and Glycerin, 72 h Hydra",4.7,1173,19925.0,KRW,"KRW 19,925",,https://www.amazon.com/-/en/Neutrogena-Norwegian-Repairing-Moisturizer-Centella/dp/B0D1GK2ZKB/ref=zg_bs_g_4347676031_d_sccl_9/522-6061687-9584813
10,B07QL8WW2G,"Rexona Invisible Deodorant Spray Antiperspirant for Men Ice 200ml - Pack of 6, Packaging May Vary",4.7,4086,22192.0,KRW,"KRW 22,192",,https://www.amazon.com/-/en/Rexona-Invisible-Deodorant-Spray-Antiperspirant/dp/B07QL8WW2G/ref=zg_bs_g_4347676031_d_sccl_10/522-6061687-9584813
11,B0FB3G2H7J,"Tulip Black - Bergamot & Cedar Body Wash, Moisturizing Shower Gel with Fresh and Long Lasting Floral Fragrance, 650 ml",4.5,614,2251.0,KRW,"KRW 2,251",,https://www.amazon.com/-/en/Tulip-Black-Bergamot-Moisturizing-Fragrance/dp/B0FB3G2H7J/ref=zg_bs_g_4347676031_d_sccl_11/522-6061687-9584813
12,B0DKF8Y6DN,Dove Moisturizing Shower Gel Gentle Cleansing for Soft Skin 720ml,4.8,586,5114.0,KRW,"KRW 5,114",,https://www.amazon.com/-/en/Dove-Moisturizing-Shower-Gentle-Cleansing/dp/B0DKF8Y6DN/ref=zg_bs_g_4347676031_d_sccl_12/522-6061687-9584813
13,B0F9YH3Q7C,Sanex Dermo+ Extra Control Deodorant Antiperspirant Roll-On 72 Hours 6x50 ml – Effective Protection Against Sweat and Odour –,4.8,2019,12173.0,KRW,"KRW 12,173",,https://www.amazon.com/-/en/Sanex-Dermo-Control-Deodorant-Antiperspirant/dp/B0F9YH3Q7C/ref=zg_bs_g_4347676031_d_sccl_13/522-6061687-9584813
14,B0CB8V2LP4,"DKNY Be Delicious 100% Pure New York, Fruity Floral Mist, 250ml",4.3,2065,9600.0,KRW,"KRW 9,600",,https://www.amazon.com/-/en/DKNY-Delicious-Fruity-Floral-250ml/dp/B0CB8V2LP4/ref=zg_bs_g_4347676031_d_sccl_14/522-6061687-9584813
15,B07N9LJK5H,Perspirex ® | Strong | Roll On Underarm Antiperspirant Deodorant with High Efficiency and Anti-Sweat Effectiveness up to 5 Da,4.5,7181,22353.0,KRW,"KRW 22,353",,https://www.amazon.com/-/en/Perspirex-Antiperspirant-Efficiency-Anti-Sweat-Effectiveness/dp/B07N9LJK5H/ref=zg_bs_g_4347676031_d_sccl_15/522-6061687-9584813
16,B082WHLTXF,"MASDERM - Radiofrequency Firming Moisturizing Body Gel and Cream 1000ml, Professional for Women, Cavitation and Ultrasound wi",4.4,1890,39865.0,KRW,"KRW 39,865",,https://www.amazon.com/-/en/MASDERM-Radiofrequency-Moisturizing-Professional-Cavitation/dp/B082WHLTXF/ref=zg_bs_g_4347676031_d_sccl_16/522-6061687-9584813
17,B0BZ55G28D,"Old Spice Captain 3-in-1 Shower Gel and Shampoo for Men, 2x1L. | Long-lasting Freshness, Intense Fragrance, Deep Cleansing",4.8,1244,14602.0,KRW,"KRW 14,602",,https://www.amazon.com/-/en/Old-Spice-Captain-Shower-Shampoo/dp/B0BZ55G28D/ref=zg_bs_g_4347676031_d_sccl_17/522-6061687-9584813
18,B0DQLMXW1C,"Mixa Niacinamide Bright Anti-Blemish Body Cream for Off Skin, 400 ml | 9% Shea Butter, Niacinamide and Vitamin Cg, Anti-Dark",4.5,2242,9279.0,KRW,"KRW 9,279",,https://www.amazon.com/-/en/Mixa-Niacinamide-Bright-Anti-Blemish-Cream/dp/B0DQLMXW1C/ref=zg_bs_g_4347676031_d_sccl_18/522-6061687-9584813
19,B0CRTXFV9J,"Eucerin Anti-Pigment Body Lotion for Localized Areas (200ml), Exfoliating and Regenerating Body Cream with Thiamidol, Nourish",4.5,939,46652.0,KRW,"KRW 46,652",,https://www.amazon.com/-/en/Eucerin-Anti-Pigment-Regenerating-Anti-Blemish-Hyperpigmentation/dp/B0CRTXFV9J/ref=zg_bs_g_4347676031_d_sccl_19/522-6061687-9584813
20,B07CHPWFXK,"CeraVe Crema Hidratante para Rostro y Cuerpo, Idónea para Piel Seca a Muy Seca, Hidrata y Restaura la Barrera de la Piel, Enr",4.6,95953,32757.0,KRW,"KRW 32,757",,https://www.amazon.com/-/en/CeraVe-Moisturizing-Cream-Very-Body/dp/B07CHPWFXK/ref=zg_bs_g_4347676031_d_sccl_20/522-6061687-9584813
21,B07QC683HZ,"Inibsa Geles Dermatological Gel 1000 ml, Shower Gel for Skin and Hair Care, Dermatological Saver, Pack of 4 (4 x 1000 ml)",4.6,3485,16467.0,KRW,"KRW 16,467",,https://www.amazon.com/-/en/Inibsa-Geles-Dermatological-Shower-Pack/dp/B07QC683HZ/ref=zg_bs_g_4347676031_d_sccl_21/522-6061687-9584813
22,B0F54NW1TL,"Suavinex, Deodorant for Boys and Girls, Roll On Format, Alcohol-Free, Aluminium-Free, Suitable for Sensitive Skins, Clinicall",4.7,350,7896.0,KRW,"KRW 7,896",,https://www.amazon.com/-/en/Suavinex-Alcohol-Free-Aluminium-Free-Effectiveness-Ingredients/dp/B0F54NW1TL/ref=zg_bs_g_4347676031_d_sccl_22/522-6061687-9584813
23,B07VKDRPW7,Bepanthol Sensicalm 50 gr. Complies with sanitary products regulations | Relieves itching and redness from atopic dermatitis,4.4,4794,20102.0,KRW,"KRW 20,102",,https://www.amazon.com/-/en/Bepanthol-Sensicalm-Complies-sanitary-regulations/dp/B07VKDRPW7/ref=zg_bs_g_4347676031_d_sccl_23/522-6061687-9584813
24,B00763ABGC,Rexona Maximum Protection Antiperspirant Cream Deodorant for Women Soft Solid Confidence 45 ml,4.6,11281,6577.0,KRW,"KRW 6,577",,https://www.amazon.com/-/en/Rexona-Protection-Antiperspirant-Deodorant-Confidence/dp/B00763ABGC/ref=zg_bs_g_4347676031_d_sccl_24/522-6061687-9584813
25,B07PVKC2SJ,"Tulip Black - Pure White Coconut Body Wash, Nourishing and Moisturizing, Shower Gel with Coconut Fragrance, 650 ml",4.5,4357,2251.0,KRW,"KRW 2,251",,https://www.amazon.com/-/en/Tulip-Black-Nourishing-Moisturizing-Fragrance/dp/B07PVKC2SJ/ref=zg_bs_g_4347676031_d_sccl_25/522-6061687-9584813
26,B0C7H2R6YT,"Tulip Black - Bath Gel Merengada Milk and Cinnamon, Nourishing and Moisturizing, Shower Gel with Sweet Fragrance, 650 ml",4.7,2031,2251.0,KRW,"KRW 2,251",,https://www.amazon.com/-/en/Tulip-Black-Merengada-Nourishing-Moisturizing/dp/B0C7H2R6YT/ref=zg_bs_g_4347676031_d_sccl_26/522-6061687-9584813
27,B0DVH13FFW,"adidas Sport Fresh Antiperspirant Deodorant Spray for Men | 72 Hours Sweat Protection, Quick Dry, Vegan, 0% Alcohol, Fresh Ci",4.5,100,4004.0,KRW,"KRW 4,004",,https://www.amazon.com/-/en/adidas-Sport-Fresh-Antiperspirant-Deodorant/dp/B0DVH13FFW/ref=zg_bs_g_4347676031_d_sccl_27/522-6061687-9584813
28,B0F1YRG6YJ,Perspirex ® | Perspirex Comfort | Roll on Underarm Antiperspirant Deodorant for delicate skin with anti-sweat effect lasting,4.5,829,15277.0,KRW,"KRW 15,277",,https://www.amazon.com/-/en/Perspirex-Underarm-Antiperspirant-Deodorant-anti-sweat/dp/B0F1YRG6YJ/ref=zg_bs_g_4347676031_d_sccl_28/522-6061687-9584813
29,B07HMGVSWQ,"Eucerin Aquaphor Repair Ointment 220ml – Moisturizing Body Cream for Dry | Regenerating Skin Care for Body and Face, Fragranc",4.7,873,48469.0,KRW,"KRW 48,469",,https://www.amazon.com/-/en/Eucerin-Aquaphor-Regenerating-Unscented-Moisturizer/dp/B07HMGVSWQ/ref=zg_bs_g_4347676031_d_sccl_29/522-6061687-9584813
30,B003Q3FPR6,Trofolastin Antistretch mark cream Centella asiatica Flexible skin 250 ml,4.6,5866,28689.0,KRW,"KRW 28,689",,https://www.amazon.com/Trofolastin-Antistretch-Centella-asiatica-Flexible/dp/B003Q3FPR6/ref=zg_bs_g_4347676031_d_sccl_30/522-6061687-9584813
31,B0FPCC599C,,,,,,,,
32,B0D45LZBML,,,,,,,,
33,B0BYDXSZMG,,,,,,,,
34,B0DCNYL5HK,,,,,,,,
35,B0BQ77QJFM,,,,,,,,
36,B017WK9SSK,,,,,,,,
37,B09BBHBDWW,,,,,,,,
38,B0BYDWFYHV,,,,,,,,
39,B077MPSQ8K,,,,,,,,
40,B07M6GD8LH,,,,,,,,
41,B0CSNH2238,,,,,,,,
42,B00K7ZD802,,,,,,,,
43,B08B981F4X,,,,,,,,
44,B07QPB5PM8,,,,,,,,
45,B0C249QC3M,,,,,,,,
46,B00V6AM70E,,,,,,,,
47,B0DJPBRNDF,,,,,,,,
48,B00AI7COA4,,,,,,,,
49,B0DH595MYF,,,,,,,,
50,B01HGLUJGA,,,,,,,,
51,B0D1GMN61F,"Neutrogena Hydro Boost Ultralight Gel Body Lotion, 750 ml, 2 pcs | With Hyaluronic Acid and Glycerin, Refreshing, Non-Grease,",4.6,541,19925.0,KRW,"KRW 19,925",,https://www.amazon.com/-/en/Neutrogena-Hydro-Boost-Ultralight-Lotion/dp/B0D1GMN61F/ref=zg_bs_g_4347676031_d_sccl_1/522-6061687-9584813
52,B07GSFWR73,"NIVEA MEN Black & White Invisible Original Spray en pack de 6 (6 x 200 ml), desodorante antimanchas de cuidado masculino, des",4.7,1973,20745.0,KRW,"KRW 20,745",,https://www.amazon.com/-/en/NIVEA-MEN-Invisible-desodorante-antimanchas/dp/B07GSFWR73/ref=zg_bs_g_4347676031_d_sccl_2/522-6061687-9584813
53,B000O7JOT2,"Vichy Deodorant in Roll-On Format, for Women, Anti-Mark, Antiperspirant, Suitable for Sensitive or Newly Depilated Skin, Prot",4.7,2964,12849.0,KRW,"KRW 12,849",,https://www.amazon.com/-/en/Vichy-Regulating-Deodorant-Sensitive-Efficiency/dp/B000O7JOT2/ref=zg_bs_g_4347676031_d_sccl_3/522-6061687-9584813
54,B07CG2TD9F,"CeraVe, Moisturizing Lotion, Dry and Very Dry Body Skin, 8 fl oz | Hydrates and helps restore the protective barrier of the f",4.6,45628,24460.0,KRW,"KRW 24,460",,https://www.amazon.com/-/en/CeraVe-Moisturizing-Lotion-Very-Body/dp/B07CG2TD9F/ref=zg_bs_g_4347676031_d_sccl_4/522-6061687-9584813
55,B0825C7R65,"Annote 120 Disposable Soap Sponges for Babies, Children and Adults – Sensitive Skin, pH Neutral – Pack of 5 Packs of 24 Units",4.2,1334,11836.0,KRW,"KRW 11,836",,https://www.amazon.com/-/en/Annote-Disposable-Sponges-Babies-Children/dp/B0825C7R65/ref=zg_bs_g_4347676031_d_sccl_5/522-6061687-9584813
