rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Toner Pads Zero Pore Pad 2.0 for Exfoliation and Pore Care | Dual-Textured Facial Pad with 4.5% AHA Lactic Acid, 0.4",4.6,30721,20.89,USD,$20.89,,https://www.amazon.com/Medicube-Zero-Pore-Pads-Dual-Textured/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_1/136-0503794-0262825
2,B08KT2Z93D,"eos Shea Better Body Lotion- Vanilla Cashmere, 24-Hour Moisture, 16 fl oz",4.7,74357,9.97,USD,$9.97,,https://www.amazon.com/eos-Cashmere-Moisture-Lightweight-Non-Greasy/dp/B08KT2Z93D/ref=zg_bs_g_beauty_d_sccl_2/136-0503794-0262825
3,B09541P9WH,"Amazon Basics Double-Tipped Cotton Swabs for Personal Hygiene and Baby Care, Cotton, Versatile, Baby Safe, 500 Count",4.7,80208,2.66,USD,$2.66,,https://www.amazon.com/Amazon-Basics-Cotton-Swabs-500ct/dp/B09541P9WH/ref=zg_bs_g_beauty_d_sccl_3/136-0503794-0262825
4,B07PBXXNCY,"Clean Skin Club Clean Towels XL®, 100% USDA Biobased Face Towel, Disposable Face Towelette, Eczema Association Accepted, Make",4.7,51792,17.95,USD,$17.95,,https://www.amazon.com/Clean-Skin-Club-Disposable-Sensitive/dp/B07PBXXNCY/ref=zg_bs_g_beauty_d_sccl_4/136-0503794-0262825
5,B00F1U0YB4,"Mrs. Meyer's Clean Day, Hand Soap Refill, Lemon Verbena Scent, 33 Fl Oz",4.7,120923,8.15,USD,$8.15,,https://www.amazon.com/Mrs-Meyers-Clean-Refill-Verbena/dp/B00F1U0YB4/ref=zg_bs_g_beauty_d_sccl_5/136-0503794-0262825
6,B074PVTPBW,"Mighty Patch Hero Cosmetics Original Nighttime Acne Pimple Patches, 36 Ct | #1 Hydrocolloid Acne Patches, Shrinking Zits & Wh",4.6,184769,19.0,USD,$19.00,,https://www.amazon.com/Mighty-Patch-Hydrocolloid-Absorbing-count/dp/B074PVTPBW/ref=zg_bs_g_beauty_d_sccl_6/136-0503794-0262825
7,B00U2VQZDS,"Neutrogena Makeup Remover Micellar Wipes, 2 Pack of 25 Ct | Plant-Based Micellar Water Cleansing Cloths, Gently Removes Oil,",4.8,121294,9.97,USD,$9.97,,https://www.amazon.com/Neutrogena-Makeup-Remover-Micellar-Wipes/dp/B00U2VQZDS/ref=zg_bs_g_beauty_d_sccl_7/136-0503794-0262825
8,B071914GGL,"The Ordinary Glycolic Acid 7% Exfoliating Toner, Brightening and Smoothing Daily Toner for More Even-Looking Skin Tone",4.7,61695,13.5,USD,$13.50,,https://www.amazon.com/Ordinary-Exfoliating-Brightening-Smoothing-Even-Looking/dp/B071914GGL/ref=zg_bs_g_beauty_d_sccl_8/136-0503794-0262825
9,B09542G9ZN,"Amazon Essentials Hypoallergenic 100% Cotton Rounds, 100 Count (Previously Amazon Basics)",4.7,53524,3.21,USD,$3.21,,https://www.amazon.com/Amazon-Basics-Cotton-Rounds-Count/dp/B09542G9ZN/ref=zg_bs_g_beauty_d_sccl_9/136-0503794-0262825
10,B081KL2QYJ,"PanOxyl 10% Benzoyl Peroxide Acne Foaming Wash, Maximum Strength, Daily Acne-Fighting Face and Body Cleanser, Face Wash to Cl",4.6,82884,10.19,USD,$10.19,,https://www.amazon.com/PanOxyl-Foaming-Peroxide-Strength-Antimicrobial/dp/B081KL2QYJ/ref=zg_bs_g_beauty_d_sccl_10/136-0503794-0262825
11,B0B2RM68G2,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Face Mask, Pore Minimizing, Elasticity, Plumping, Travel E",4.5,46162,19.0,USD,$19.00,,https://www.amazon.com/Biodance-Bio-Collagen-Tightening-Hydrating-Molecular/dp/B0B2RM68G2/ref=zg_bs_g_beauty_d_sccl_11/136-0503794-0262825
12,B08H3JPH74,"Maybelline Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Builda",4.5,188157,10.82,USD,$10.82,,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=zg_bs_g_beauty_d_sccl_12/136-0503794-0262825
