rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B0B2RM68G2,"BIODANCE Bio-Collagen Real Deep, Hydrogel Collagen Face Mask, Hydrating Night Mask, Pore and Elasticity Care, K-Beauty Korean",4.3,43381,14730.0,KRW,"KRW 14,730",,https://www.amazon.com/-/en/BIODANCE-Bio-Collagen-Hydrogel-Hydrating-Elasticity/dp/B0B2RM68G2/ref=zg_bs_g_211020031_d_sccl_1/522-1948562-6956360
2,B09V7Z4TJG,"medicube Zero Pore Pad 2.0 Pore Care Exfoliating Pads | Pad double texture AHA 4.5% & BHA 0.45%, Lactic and salicylic acids,",4.6,29903,31696.0,KRW,"KRW 31,696",,https://www.amazon.com/-/en/medicube-Zero-Pore-Care-Exfoliating/dp/B09V7Z4TJG/ref=zg_bs_g_211020031_d_sccl_2/522-1948562-6956360
3,B0B7RQ46LD,"CeraVe - Gel Moussant Anti-Imperfections - Purifie la Peau en douceur et Réduit les Imperfections - Acide Salicylique, Argile",4.6,35531,13010.0,KRW,"KRW 13,010",,https://www.amazon.com/-/en/CeraVe-Anti-Blemish-Foaming-Salicylic-Acid/dp/B0B7RQ46LD/ref=zg_bs_g_211020031_d_sccl_3/522-1948562-6956360
4,B071914GGL,The Ordinary Tonique Exfoliant à l'Acide Glycolique 7%,4.6,59992,21275.0,KRW,"KRW 21,275",,https://www.amazon.com/-/en/Ordinary-Exfoliating-Brightening-Smoothing-Complexion/dp/B071914GGL/ref=zg_bs_g_211020031_d_sccl_4/522-1948562-6956360
5,B0FPCC599C,"medicube Body Peel Shot with Hypochlorous Acid | Soft Body Scrub for Dead Cells & Irregular Texture, with Rice Extract & Pant",4.3,1790,22144.0,KRW,"KRW 22,144",,https://www.amazon.com/-/en/medicube-Body-Peel-Shot-Hypochlorous/dp/B0FPCC599C/ref=zg_bs_g_211020031_d_sccl_5/522-1948562-6956360
6,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster | 0.1% Retinal, 3% Matryxyl, High Power Retinoid, Anti-Aging, Pore Tighten",4.2,21981,21967.0,KRW,"KRW 21,967",,https://www.amazon.com/-/en/celimax-Vita-Retinal-Tightening-Booster/dp/B0DK4Y2YP3/ref=zg_bs_g_211020031_d_sccl_6/522-1948562-6956360
7,B01MDTVZTZ,"The Ordinary Niacinamide 10% + Zinc 1%, Brightening & Smoothing Serum for Blemish-Prone Skin, 30ml",4.5,61971,9247.0,KRW,"KRW 9,247",,https://www.amazon.com/-/en/Ordinary-Niacinamide-Brightening-Smoothing-Blemish-Prone/dp/B01MDTVZTZ/ref=zg_bs_g_211020031_d_sccl_7/522-1948562-6956360
8,B0GD6R7CFJ,"BIODANCE Collagen Peptide Under Eye Patches, Hydrogel Eye Patches with Collagen Peptides, For Dark Circles, Bags and Fine Lin",4.5,3496,24106.0,KRW,"KRW 24,106",,https://www.amazon.com/-/en/BIODANCE-Collagen-Hydrogel-Peptides-K-Beauty/dp/B0GD6R7CFJ/ref=zg_bs_g_211020031_d_sccl_8/522-1948562-6956360
9,B0CM2PPNMW,"medicube Jelly Collagen & Niacinamide Cream 110ml | Freeze-dried hydrolyzed collagen for skin barrier & glow 24H, plumper & f",4.4,16925,73925.0,KRW,"KRW 73,925",,https://www.amazon.com/-/en/medicube-Jelly-Collagen-Niacinamide-Cream/dp/B0CM2PPNMW/ref=zg_bs_g_211020031_d_sccl_9/522-1948562-6956360
10,B0DBF65JYY,"medicube PDRN Pink Peptides Serum with Salmon DNA | Radiance Serum, Peptides, Niacinamide, Hydration, Firming Care, Uniform C",4.6,20821,29477.0,KRW,"KRW 29,477",,https://www.amazon.com/-/en/medicube-PDRN-Peptides-Serum-Salmon/dp/B0DBF65JYY/ref=zg_bs_g_211020031_d_sccl_10/522-1948562-6956360
