rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Zero Pore Pad 2.0 Peeling Toner Pads for Pore Care | Double-sided face pad with 4.5% AHA & 0.45% BHA, lactic acid, s",4.6,30372,19.88,USD,USD 19.88,,https://www.amazon.com/-/en/medicube-Zero-Pore-Peeling-Toner/dp/B09V7Z4TJG/ref=zg_bs_g_beauty_d_sccl_1/701-2147186-2306019
2,B08P4YPB8Q,"Maybelline New York Black Mascara for Extremely Long Eyelashes, Lash Sensational Sky High Mascara, Very Black, 7.2 ml",4.4,37374,10.7,USD,USD 10.70,,https://www.amazon.com/-/en/Maybelline-Mascara-Extremely-Eyelashes-Sensational/dp/B08P4YPB8Q/ref=zg_bs_g_beauty_d_sccl_2/701-2147186-2306019
3,B0B2RM68G2,"Biodance Bio-Collagen Real Deep Mask Pack of 4 - Face Masks, Face Mask, Women, Face Mask, Face Mask, Pore Refining, Wrinkle T",4.4,43725,11.58,USD,USD 11.58,,https://www.amazon.com/-/en/Biodance-Bio-Collagen-Real-Deep-Mask/dp/B0B2RM68G2/ref=zg_bs_g_beauty_d_sccl_3/701-2147186-2306019
4,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster | 0.1% retinal, 3% matryxyl, highly effective retinoid, anti-ageing, pore",4.4,23765,17.84,USD,USD 17.84,,https://www.amazon.com/-/en/celimax-Vita-Retinal-Tightening-Booster/dp/B0DK4Y2YP3/ref=zg_bs_g_beauty_d_sccl_4/701-2147186-2306019
5,B08DJ18C85,"Remington D3198 Ionic Hair Dryer, 2200 W, Ion Care Ceramic Ring: Gentle Styling & Even Heat Distribution, 3 Heat Settings & 2",4.5,37891,18.7,USD,USD 18.70,,https://www.amazon.com/-/en/Remington-D3198-Ionic-Dryer-Ceramic/dp/B08DJ18C85/ref=zg_bs_g_beauty_d_sccl_5/701-2147186-2306019
6,B0F2TQW9QD,"BIONOBLE Rosemary Oil Hair Organic - Hair Oil Growth, Scalp Oil, Beard - 50 | 100% natural, hexane-free, rosemary oil, rosema",4.4,64571,13.77,USD,USD 13.77,,https://www.amazon.com/-/en/BIONOBLE-Rosemary-Oil-Hair-Organic/dp/B0F2TQW9QD/ref=zg_bs_g_beauty_d_sccl_6/701-2147186-2306019
7,B09SZ5JX2Y,"d'alba Piedmont White Truffle Double Serum All-in-One Multi Balm | Vegan Skin Care, 3-in-1 Eye Care with White Truffle Agains",4.2,8701,20.86,USD,USD 20.86,,https://www.amazon.com/-/en/dalba-Piedmont-White-Truffle-Double/dp/B09SZ5JX2Y/ref=zg_bs_g_beauty_d_sccl_7/701-2147186-2306019
8,B0BFQ9RD5B,d'alba Piedmont Italian White Truffle First Spray Serum (100 ml) | Moisturizing Facial Spray Radiant Skin Soothing Vegan Kore,4.5,34130,20.86,USD,USD 20.86,,https://www.amazon.com/-/en/dalba-Piedmont-Italian-White-Truffle/dp/B0BFQ9RD5B/ref=zg_bs_g_beauty_d_sccl_8/701-2147186-2306019
9,B01MDTVZTZ,"The Ordinary Niacinamide 10% + Zinc 1%, 30 ml",4.6,62469,5.85,USD,USD 5.85,,https://www.amazon.com/-/en/Ordinary-Niacinamide-10-Zinc-1/dp/B01MDTVZTZ/ref=zg_bs_g_beauty_d_sccl_9/701-2147186-2306019
10,B071914GGL,"The Ordinary Glycolic Acid 7% Exfoliating Toner, Aufhellender und glättender täglicher Toner für einen gleichmäßigeren Hautto",4.6,60578,16.8,USD,USD 16.80,,https://www.amazon.com/-/en/Ordinary-Glycolic-Acid-Toning-Solution/dp/B071914GGL/ref=zg_bs_g_beauty_d_sccl_10/701-2147186-2306019
