rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B0DBF65JYY,"medicube PDRN Pink Peptide Serum with Salmon DNA | Niacinamide Peptide Serum for Hydration and Firmer Looking Skin, Improves",4.7,20890,31190.0,KRW,"KRW 31,190",,https://www.amazon.com/-/en/medicube-PDRN-Peptide-Serum-Salmon/dp/B0DBF65JYY/ref=zg_bs_g_6397934031_d_sccl_1/523-9808379-9346917
2,B09SZ5JX2Y,"d'alba Piedmont White Truffle Double Serum All-in-one Multi Balm | Vegan Skin Care, 3 in 1 Treatment, Wrinkle Balm, Korean Sk",4.4,8580,23845.0,KRW,"KRW 23,845",,https://www.amazon.com/-/en/dalba-Piedmont-White-Truffle-Double/dp/B09SZ5JX2Y/ref=zg_bs_g_6397934031_d_sccl_2/523-9808379-9346917
3,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster, 15ml | 0.1% Retinal, 3% Matryxyl, High Potency Retinoid, Anti-Aging, Pore",4.4,22057,27261.0,KRW,"KRW 27,261",,https://www.amazon.com/-/en/celimax-Enhancer-Minimizer-Wrinkles-Expression/dp/B0DK4Y2YP3/ref=zg_bs_g_6397934031_d_sccl_3/523-9808379-9346917
4,B0B2RM68G2,"BIODANCE Bio-Collagen Real Deep Mask - Hydrating Night Mask, Minimizes Pores and Improves Elasticity - Deep Hydration Facial",4.5,43325,14577.0,KRW,"KRW 14,577",,https://www.amazon.com/-/en/BIODANCE-Bio-Collagen-Real-Deep-Mask/dp/B0B2RM68G2/ref=zg_bs_g_6397934031_d_sccl_4/523-9808379-9346917
5,B0DTKCN3Z4,medicube Salmon DNA PDRN Capsule Cream 55g - Lightweight Moisturizer with PDRN and Niacinamide for uneven tone and luminous h,4.6,25835,29410.0,KRW,"KRW 29,410",,https://www.amazon.com/-/en/medicube-Salmon-PDRN-Capsule-Cream/dp/B0DTKCN3Z4/ref=zg_bs_g_6397934031_d_sccl_5/523-9808379-9346917
6,B09V7Z4TJG,"medicube Toner Pads Zero Pore Pad 2.0 | Dual Texture Toning Pads for Exfoliation and Pores with AHA and BHA, All Skin Types,",4.8,29984,23781.0,KRW,"KRW 23,781",,https://www.amazon.com/-/en/medicube-Toner-Pads-Zero-Pore/dp/B09V7Z4TJG/ref=zg_bs_g_6397934031_d_sccl_6/523-9808379-9346917
7,B0GD6R7CFJ,"BIODANCE Collagen Peptide Eye Patches, Anti-Wrinkle for Expression Lines and Bags, Eye Contour, Korean Skin Care (60 Pcs)",4.5,3495,19884.0,KRW,"KRW 19,884",,https://www.amazon.com/-/en/BIODANCE-Collagen-Peptide-Anti-Wrinkle-Expression/dp/B0GD6R7CFJ/ref=zg_bs_g_6397934031_d_sccl_7/523-9808379-9346917
8,B0DGPSZVW3,"medicube Collagen Jelly Cream | Facial Cream with Hydrolyzed Collagen, Hydration and Glow 24 Hours, Fuller and Firmer Skin, 5",4.4,35159,26379.0,KRW,"KRW 26,379",,https://www.amazon.com/-/en/medicube-8800256112227-Collagen-Jelly-Cream/dp/B0DGPSZVW3/ref=zg_bs_g_6397934031_d_sccl_8/523-9808379-9346917
9,B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen | Glass Skin Effect Night Face Mask, Hydration and Firming Effect,",4.6,12299,24615.0,KRW,"KRW 24,615",,https://www.amazon.com/-/en/medicube-Jelly-Mask-Salmon-Collagen/dp/B0DGTMR754/ref=zg_bs_g_6397934031_d_sccl_9/523-9808379-9346917
10,B0BFQ9RD5B,"d'alba Piedmont Italian White Truffle First Spray Serum (100 ml) | Vegan Skincare, Moisturizing Face Mist, Multifunctional Sp",4.5,33860,22450.0,KRW,"KRW 22,450",,https://www.amazon.com/-/en/dalba-Piedmont-Italian-White-Truffle/dp/B0BFQ9RD5B/ref=zg_bs_g_6397934031_d_sccl_10/523-9808379-9346917
