rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B001O8MI2K,Boss Bottled Eau de Toilette für Männer,4.7,36680,65.89,USD,USD 65.89,,https://www.amazon.com/-/en/Hugo-Boss-Homme-Toilette-Spray/dp/B001O8MI2K/ref=zg_bs_g_122877031_d_sccl_1/703-8997965-5474048
2,B00S2WDIGG,"Calvin Klein ck one Eau de Toilette, aromatisch-zitrischer Unisex-Duft für Frauen und Männer",4.6,34269,42.83,USD,USD 42.83,,https://www.amazon.com/-/en/Calvin-Klein-one-Eau-Toilette/dp/B00S2WDIGG/ref=zg_bs_g_122877031_d_sccl_2/703-8997965-5474048
3,B000RPDBJU,Joop! Le Bain Eau de Parfum,4.6,12103,19.67,USD,USD 19.67,,https://www.amazon.com/-/en/Joop-Bain-Eau-Parfum-Women/dp/B000RPDBJU/ref=zg_bs_g_122877031_d_sccl_3/703-8997965-5474048
4,B08GBLSDCZ,"Nivea Eau de Toilette (30 ml) with the Unparalleled Fragrance of Nivea Cream in an Elegant Perfume Bottle and Nivea Gift Box,",4.6,8795,20.35,USD,USD 20.35,,https://www.amazon.com/-/en/Toilette-Unparalleled-Fragrance-Complements-Products/dp/B08GBLSDCZ/ref=zg_bs_g_122877031_d_sccl_4/703-8997965-5474048
5,B0B92Y18GT,"Lattafa Khamrah Eau De Parfum 100 ml | Oriental, gourmand, spicy, sweet, warm",4.5,37776,31.69,USD,USD 31.69,,https://www.amazon.com/-/en/Lattafa-Khamrah-Eau-Parfum-100/dp/B0B92Y18GT/ref=zg_bs_g_122877031_d_sccl_5/703-8997965-5474048
6,B005MQNX2Y,JOOP! HOMME Eau de Toilette,4.6,59542,66.1,USD,USD 66.10,,https://www.amazon.com/-/en/Joop-Eau-Toilette-Natural-Spray/dp/B005MQNX2Y/ref=zg_bs_g_122877031_d_sccl_6/703-8997965-5474048
7,B07NBH69PL,"Nivea Sun Eau de Toilette (1 x 30 ml) with the Original Nivea Sun Sun Cream Fragrance, Summer Ladies Fragrance in an iconic p",4.6,10764,19.84,USD,USD 19.84,,https://www.amazon.com/-/en/Toilette-Original-Fragrance-perfume-memories/dp/B07NBH69PL/ref=zg_bs_g_122877031_d_sccl_7/703-8997965-5474048
8,B088WCR8M3,"Azzaro Sport Eau de Toilette for Men, Fresh and Dynamic Men's Fragrance, Citrus Aromatic Perfume for Daily Energy Kick, 100 m",4.4,4127,22.73,USD,USD 22.73,,https://www.amazon.com/-/en/Azzaro-Toilette-Dynamic-Fragrance-Aromatic/dp/B088WCR8M3/ref=zg_bs_g_122877031_d_sccl_8/703-8997965-5474048
9,B0G1BPC8D5,"NIVEA MEN Sensitive After Shave Fluid, Face Care After Shaving for Sensitive Men's Skin, Soothing Skin Care to Relieve Skin I",4.7,75,6.86,USD,USD 6.86,,https://www.amazon.com/-/en/NIVEA-MEN-Sensitive-Soothing-Irritation/dp/B0G1BPC8D5/ref=zg_bs_g_122877031_d_sccl_9/703-8997965-5474048
10,B00AQYSLHY,Tattoo Toomed Tattoo Aftercare 100ml,4.7,7292,14.73,USD,USD 14.73,,https://www.amazon.com/-/en/Tattoo-Toomed-Aftercare-100ml/dp/B00AQYSLHY/ref=zg_bs_g_122877031_d_sccl_10/703-8997965-5474048
