rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B08D6G78W6,"Bionoble Huile de Ricin Bio 50ml - Huile Pousse Cheveux, Cils, Sourcils, Barbe et Ongles - Huile Cheveux - 100% Pure et Natur",4.4,63677,11369.0,KRW,"KRW 11,369",,https://www.amazon.com/Bionoble-Huile-Ricin-Bio-50ml/dp/B08D6G78W6/ref=zg_bs_g_211038031_d_sccl_1/523-8609681-0253800
2,B00M9B66BU,Revlon Professional UniqOne Masque Spray 10 En 1 Sans Rinçage | Soin sans rinçage aux dix bienfaits qui protège de la chaleur,4.6,102395,28383.0,KRW,"KRW 28,383",,https://www.amazon.com/-/en/Revlon-Professional-UniqOne-10-150ml-No-Rinse/dp/B00M9B66BU/ref=zg_bs_g_211038031_d_sccl_2/523-8609681-0253800
3,B0CQP9S97Y,"Franck Provost 4-in-1 No-Rinse Heat Protection Care 446°F 190ml | Pro-Keratin and Ceramide, +68% shine, 24-hour anti-frizz ac",4.6,3352,9311.0,KRW,"KRW 9,311",,https://www.amazon.com/-/en/Franck-Provost-No-Rinse-Protection-446%C2%B0F/dp/B0CQP9S97Y/ref=zg_bs_g_211038031_d_sccl_3/523-8609681-0253800
4,B00JWVCL8C,"Garnier Olia Ammonia-Free Permanent Hair Colour Light Brown 5.0 | 60% natural oils, ODS technology, improves hair quality, lo",4.5,1386,32114.0,KRW,"KRW 32,114",,https://www.amazon.com/-/en/Garnier-Ammonia-Free-Permanent-Colour-Light/dp/B00JWVCL8C/ref=zg_bs_g_211038031_d_sccl_4/523-8609681-0253800
5,B06Y1YBBMV,Wella Professionals Fusion Intense Repair Shampoo - Provides Shine and Prevents Breakage - For Dry and Damaged Hair,4.6,15858,51138.0,KRW,"KRW 51,138",,https://www.amazon.com/-/en/Wella-Professionals-Fusion-Intense-Shampoo/dp/B06Y1YBBMV/ref=zg_bs_g_211038031_d_sccl_5/523-8609681-0253800
6,B07YQFGNQQ,"Garnier Ultra Doux Leave-In Cream for Curly Hair Avocado Shea 200 ml | 10x plus avocado oil, Defines curls without frizz, Hea",4.6,3030,9826.0,KRW,"KRW 9,826",,https://www.amazon.com/-/en/Garnier-Ultra-Leave-Cream-Avocado/dp/B07YQFGNQQ/ref=zg_bs_g_211038031_d_sccl_6/523-8609681-0253800
7,B0FVG27N2W,"Garnier Fructis Curls Method Jelly 100H Hydration & Definition 370ml | Styling & moisturising hair jelly, hyaluronic acid + s",4.4,275,7349.0,KRW,"KRW 7,349",,https://www.amazon.com/-/en/Garnier-Fructis-Method-Hydration-Definition/dp/B0FVG27N2W/ref=zg_bs_g_211038031_d_sccl_7/523-8609681-0253800
8,B073ZG6J9N,"Remington Hair Straightener [Keratin & Almond Oil Care] Protect (Hair Care, Ceramic, LCD Screen, 10 Temperature Settings 150-",4.6,22319,28801.0,KRW,"KRW 28,801",,https://www.amazon.com/-/en/Remington-Straightener-Temperature-150-230%C2%B0C-Straightening/dp/B073ZG6J9N/ref=zg_bs_g_211038031_d_sccl_8/523-8609681-0253800
9,B0F3P3X66C,Garnier - Permanent Hair Colour - Ammonia-Free - 90% Natural Ingredients and Vegan Formula - Shea Butter - 100% White Hair Co,4.1,117,64309.0,KRW,"KRW 64,309",,https://www.amazon.com/-/en/Garnier-Ammonia-Free-Permanent-Colour-Coffee/dp/B0F3P3X66C/ref=zg_bs_g_211038031_d_sccl_9/523-8609681-0253800
10,B07DLX83JM,"Luxéol Growth & Fortification Supplement for Hair | Arugula, Horsetail, Zinc, Copper, Selenium, Vitamin B8 & B6 – Made in Fra",4.3,11573,48083.0,KRW,"KRW 48,083",,https://www.amazon.com/-/en/Lux%C3%A9ol-Growth-Fortification-Supplement-Hair/dp/B07DLX83JM/ref=zg_bs_g_211038031_d_sccl_10/523-8609681-0253800
