rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B00AI7COA4,"REXONA Maximum Protection Women's Deodorant Stick Clean Scent 45 ml | Anti-perspirant, 96 hours of effectiveness anti-perspir",4.6,23141,4728.0,KRW,"KRW 4,728",,https://www.amazon.com/-/en/REXONA-Maximum-Protection-Womens-Deodorant/dp/B00AI7COA4/ref=zg_bs_g_212073031_d_sccl_1/521-1941235-6586116
2,B0FPCC599C,"medicube Body Peel Shot with Hypochlorous Acid | Soft Body Scrub for Dead Cells & Irregular Texture, with Rice Extract & Pant",4.3,1838,44568.0,KRW,"KRW 44,568",,https://www.amazon.com/-/en/medicube-Body-Peel-Shot-Hypochlorous/dp/B0FPCC599C/ref=zg_bs_g_212073031_d_sccl_2/521-1941235-6586116
3,B086R8LQJ9,ETIAXIL - Deperspirant - Excessive Sweat Treatment - Underarms - Sensitive Skin - 15 ml | 100% efficace contre la transpirati,4.6,4744,12699.0,KRW,"KRW 12,699",,https://www.amazon.com/-/en/ETIAXIL-Deperspirant-Excessive-Treatment-Underarms/dp/B086R8LQJ9/ref=zg_bs_g_212073031_d_sccl_3/521-1941235-6586116
4,B0C8TNGR3V,"Le Petit Marseillais Refill Hand Wash Cream Milk, Berlingot 250 ml | Liquid soap refill with 92% natural ingredients, pH neut",4.8,1179,1070.0,KRW,"KRW 1,070",,https://www.amazon.com/-/en/Petit-Marseillais-Refill-Cream-Berlingot/dp/B0C8TNGR3V/ref=zg_bs_g_212073031_d_sccl_4/521-1941235-6586116
5,B0F3P1MG43,"Natural Liquid Soap Marseille Vegetable Oils Glycerine 1L | 96% natural ingredients, Saponified vegetable oils, No dyes witho",4.6,1122,6294.0,KRW,"KRW 6,294",,https://www.amazon.com/-/en/Natural-Liquid-Marseille-Vegetable-Glycerine/dp/B0F3P1MG43/ref=zg_bs_g_212073031_d_sccl_5/521-1941235-6586116
6,B0DDV251TR,"by Amazon Hand Soap Refill, Ginger and Lemon, 2 x1000ml",4.3,6983,6326.0,KRW,"KRW 6,326",,https://www.amazon.com/-/en/Amazon-Refill-Ginger-Lemon-x1000ml/dp/B0DDV251TR/ref=zg_bs_g_212073031_d_sccl_6/521-1941235-6586116
7,B0CS61SDSV,"Yiclick 3 Pack Japanese Exfoliating Washcloths, Korean Exfoliating Washcloths for Back Shower Bath Body African Sponge Loofah",4.5,7192,13291.0,KRW,"KRW 13,291",,https://www.amazon.com/-/en/Yiclick-Japanese-Exfoliating-Washcloths-African/dp/B0CS61SDSV/ref=zg_bs_g_212073031_d_sccl_7/521-1941235-6586116
8,B07DX7SXBY,"LE PETIT OLIVIER - Extra Soft & Moisturizing Shower Cream - Cherry Blossom - PH Neutral For Skin - No Soap, No Dye - Made in",4.6,1015,43114.0,KRW,"KRW 43,114",,https://www.amazon.com/-/en/PETIT-OLIVIER-Moisturizing-Blossom-Neutral/dp/B07DX7SXBY/ref=zg_bs_g_212073031_d_sccl_8/521-1941235-6586116
9,B0BYSPLL7S,"NIVEA Face, body & hand cream (4 x 150 ml), moisturising cream with a creamy texture enriched with Eucerit, multi-purpose moi",4.7,2173,9233.0,KRW,"KRW 9,233",,https://www.amazon.com/-/en/NIVEA-moisturising-texture-enriched-multi-purpose/dp/B0BYSPLL7S/ref=zg_bs_g_212073031_d_sccl_9/521-1941235-6586116
10,B0GHPJLKRC,"MIXA Progressive Self-Tanning Body Lotion for Dry Skin Shea Apricot 250 ml | Active self-tanning plant origin, Uniform natura",4.6,397,9824.0,KRW,"KRW 9,824",,https://www.amazon.com/-/en/MIXA-Progressive-Self-Tanning-Lotion-Apricot/dp/B0GHPJLKRC/ref=zg_bs_g_212073031_d_sccl_10/521-1941235-6586116
11,B01MYEZPC8,"The Ordinary Hyaluronic Acid 2% + B5 (with Ceramides), Multi-Depth Hydration Serum for Plumper, Smoother Skin, 30ml",4.5,39156,18370.0,KRW,"KRW 18,370",,https://www.amazon.com/-/en/Ordinary-Hyaluronic-Ceramides-Multi-Depth-Hydration/dp/B01MYEZPC8/ref=zg_bs_g_212073031_d_sccl_11/521-1941235-6586116
12,B07YQFZ6CJ,Nivea Men Original 72H Black & White Deodorant Spray 50 ml | Anti-Perspirant Underarm 72H - 5-in-1 Protection Anti-Smear & An,4.5,1793,9760.0,KRW,"KRW 9,760",,https://www.amazon.com/-/en/Nivea-Original-Black-White-Deodorant/dp/B07YQFZ6CJ/ref=zg_bs_g_212073031_d_sccl_12/521-1941235-6586116
13,B0DZDBXPXW,"Sanex, Derma Therapy Anti-Itch Shower Oil, Shower Gel, 425 ml | Body Wash Oil for Skin Prone to Atopic Eczema, Reduces Irrita",4.4,503,6070.0,KRW,"KRW 6,070",,https://www.amazon.com/-/en/Sanex-Derma-Therapy-Anti-Itch-Shower/dp/B0DZDBXPXW/ref=zg_bs_g_212073031_d_sccl_13/521-1941235-6586116
14,B07YNZFVN3,"Bi-Oil Care Oil - Stretch Marks, Scars, Dry Skin - 1 x 60 ml",4.6,10727,13291.0,KRW,"KRW 13,291",,https://www.amazon.com/-/en/Bi-Oil-Care-Oil-Stretch-Marks/dp/B07YNZFVN3/ref=zg_bs_g_212073031_d_sccl_14/521-1941235-6586116
15,B00R5GF2VE,Maitre Savon de Marseille - Real Marseille Soap with Olive - 300g - ECOCERT Cosmos Natural,4.6,751,3994.0,KRW,"KRW 3,994",,https://www.amazon.com/-/en/Maitre-Savon-Marseille-ECOCERT-Natural/dp/B00R5GF2VE/ref=zg_bs_g_212073031_d_sccl_15/521-1941235-6586116
16,B07CG2TD9F,CeraVe Moisturizing Milk | 473ml | 24h Nourishing Hydrating Cream with Hyaluronic Acid Body & Face for Dry to Very Dry Skin,4.5,47679,20687.0,KRW,"KRW 20,687",,https://www.amazon.com/-/en/CeraVe-Moisturizing-Nourishes-Hyaluronic-Essential/dp/B07CG2TD9F/ref=zg_bs_g_212073031_d_sccl_16/521-1941235-6586116
17,B00E4KYCF6,"Felce Azzurra Talc, Scent – Classic – 200 g",4.6,3440,23578.0,KRW,"KRW 23,578",,https://www.amazon.com/-/en/Felce-Azzurra-Talc-Scent-Classic/dp/B00E4KYCF6/ref=zg_bs_g_212073031_d_sccl_17/521-1941235-6586116
18,B09MZG3FMB,"Le Petit Marseillais Organic Aloe Vera High Tolerance Shower Gel, 400 ml | Moisturizing, Formula composed of 98% ingredients",4.4,946,22204.0,KRW,"KRW 22,204",,https://www.amazon.com/-/en/Petit-Marseillais-Organic-Tolerance-Shower/dp/B09MZG3FMB/ref=zg_bs_g_212073031_d_sccl_18/521-1941235-6586116
19,B0D8L9SK45,"Nivea - Intense Hydrating Body Lotion for Dry to Very Dry Skin, 620 ml | Hydrating body lotion enriched with pure hyaluronic",4.6,1014,8674.0,KRW,"KRW 8,674",,https://www.amazon.com/-/en/Nivea-Intense-Hydrating-Body-Lotion/dp/B0D8L9SK45/ref=zg_bs_g_212073031_d_sccl_19/521-1941235-6586116
20,B0GHP8HH5X,"MIXA Moisturizing Cream Anti-Grisaille Butter Cocoa Shea Butter 400 ml | Intensely nourishes 48 hours, Revives radiance for m",4.7,319,7029.0,KRW,"KRW 7,029",,https://www.amazon.com/-/en/Moisturizing-Cream-Anti-Grisaille-Butter-Cocoa/dp/B0GHP8HH5X/ref=zg_bs_g_212073031_d_sccl_20/521-1941235-6586116
21,B0778KHN4N,"L'Oreal Men Expert Thermic Resist Anti-Perspirant Roll-On Deodorant 50 ml | Ceramic-System formula, effective up to 45°C, pro",4.6,1065,3275.0,KRW,"KRW 3,275",,https://www.amazon.com/-/en/LOreal-Expert-Thermic-Anti-Perspirant-Deodorant/dp/B0778KHN4N/ref=zg_bs_g_212073031_d_sccl_21/521-1941235-6586116
