rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B09V7Z4TJG,"medicube Zero Pore Pad 2.0 Peeling Toner Pads for Pore Care | Double-sided face pad with 4.5% AHA & 0.45% BHA, lactic acid, s",4.6,30301,26.05,USD,USD 26.05,,https://www.amazon.com/-/en/medicube-Zero-Pore-Peeling-Toner/dp/B09V7Z4TJG/ref=zg_bs_g_122878031_d_sccl_1/701-7248041-3645811
2,B0B2RM68G2,"Biodance Bio-Collagen Real Deep Mask Pack of 4 - Face Masks, Face Mask, Women, Face Mask, Face Mask, Pore Refining, Wrinkle T",4.4,43659,9.72,USD,USD 9.72,,https://www.amazon.com/-/en/Biodance-Bio-Collagen-Real-Deep-Mask/dp/B0B2RM68G2/ref=zg_bs_g_122878031_d_sccl_2/701-7248041-3645811
3,B0DK4Y2YP3,"celimax The Vita A Retinal Shot Tightening Booster | 0.1% retinal, 3% matryxyl, highly effective retinoid, anti-ageing, pore",4.4,23669,14.98,USD,USD 14.98,,https://www.amazon.com/-/en/celimax-Vita-Retinal-Tightening-Booster/dp/B0DK4Y2YP3/ref=zg_bs_g_122878031_d_sccl_3/701-7248041-3645811
4,B09SZ5JX2Y,"d'alba Piedmont White Truffle Double Serum All-in-One Multi Balm | Vegan Skin Care, 3-in-1 Eye Care with White Truffle Agains",4.2,8678,31.11,USD,USD 31.11,,https://www.amazon.com/-/en/dalba-Piedmont-White-Truffle-Double/dp/B09SZ5JX2Y/ref=zg_bs_g_122878031_d_sccl_4/701-7248041-3645811
5,B0BFQ9RD5B,d'alba Piedmont Italian White Truffle First Spray Serum (100 ml) | Moisturizing Facial Spray Radiant Skin Soothing Vegan Kore,4.4,34084,17.52,USD,USD 17.52,,https://www.amazon.com/-/en/dalba-Piedmont-Italian-White-Truffle/dp/B0BFQ9RD5B/ref=zg_bs_g_122878031_d_sccl_5/701-7248041-3645811
6,B01MDTVZTZ,"The Ordinary Niacinamide 10% + Zinc 1%, 30 ml",4.6,62383,5.79,USD,USD 5.79,,https://www.amazon.com/-/en/Ordinary-Niacinamide-10-Zinc-1/dp/B01MDTVZTZ/ref=zg_bs_g_122878031_d_sccl_6/701-7248041-3645811
7,B0DBF65JYY,"medicube PDRN Pink Peptide Serum with Salmon DNA 30 ml | Glow Serum, Peptides, Niacinamide, Moisture, Firming Care, Even Comp",4.6,21131,18.11,USD,USD 18.11,,https://www.amazon.com/-/en/medicube-PDRN-Peptide-Serum-Salmon/dp/B0DBF65JYY/ref=zg_bs_g_122878031_d_sccl_7/701-7248041-3645811
8,B071914GGL,"The Ordinary Glycolic Acid 7% Exfoliating Toner, Aufhellender und glättender täglicher Toner für einen gleichmäßigeren Hautto",4.6,60468,16.79,USD,USD 16.79,,https://www.amazon.com/-/en/Ordinary-Glycolic-Acid-Toning-Solution/dp/B071914GGL/ref=zg_bs_g_122878031_d_sccl_8/701-7248041-3645811
9,B0B7RQ46LD,"CeraVe Deep Pore Cleansing Face Wash Gel for Pimples, 236 ml | For blemished skin. Frees pores with salicylic acid and clay.",4.5,34703,18.1,USD,USD 18.10,,https://www.amazon.com/-/en/CeraVe-Deep-Pore-Cleansing-Pimples/dp/B0B7RQ46LD/ref=zg_bs_g_122878031_d_sccl_9/701-7248041-3645811
10,B0DFMGBZ9Z,"Beauty of Joseon Relief Sun Aqua-Fresh Rice + B5 Korean Skincare No White Tench, Light Sun Cream Face SPF 50+ PA++++, 50 ml",4.6,3936,12.08,USD,USD 12.08,,https://www.amazon.com/-/en/Beauty-Joseon-Relief-Aqua-Fresh-Skincare/dp/B0DFMGBZ9Z/ref=zg_bs_g_122878031_d_sccl_10/701-7248041-3645811
11,B07PQSRXR6,"Paula's Choice 2% BHA Liquid Exfoliant, Fights Blackheads and Pores, 30 ml | Clinically tested face scrub with salicylic acid",4.3,28000,34.64,USD,USD 34.64,,https://www.amazon.com/-/en/Paulas-Choice-Liquid-Exfoliant-Blackheads/dp/B07PQSRXR6/ref=zg_bs_g_122878031_d_sccl_11/701-7248041-3645811
12,B0FVT77ZLL,"Anua PDRN Collagen Glow Facial Serum Spray, Feuchtigkeitsspendender Gesichtsspray, Mit Hyaluronsäure, Für Alle Hauttypen, Feu",4.6,6186,17.38,USD,USD 17.38,,https://www.amazon.com/-/en/Feuchtigkeitsspendender-Gesichtsspray-Hyalurons%C3%A4ure-Feuchtigkeit-aufpolsternde/dp/B0FVT77ZLL/ref=zg_bs_g_122878031_d_sccl_12/701-7248041-3645811
13,B0GD6R7CFJ,"Biodance Collagen Peptide Eye Pads, Anti-Wrinkle Pads for Face and Laughter Wrinkles, Eye Mask for Fine Lines, Bags and Wrink",4.6,3616,19.46,USD,USD 19.46,,https://www.amazon.com/Biodance-Collagen-Anti-Wrinkle-Laughter-Wrinkles/dp/B0GD6R7CFJ/ref=zg_bs_g_122878031_d_sccl_13/701-7248041-3645811
14,B0C81Z1SQH,"Mighty Patch Original Hero Cosmetics Pimple Patches, Small Hydrocolloid Patches, Acne Treatment, Pack of 72",4.6,3768,13.62,USD,USD 13.62,,https://www.amazon.com/-/en/Original-Cosmetics-Patches-Hydrocolloid-Treatment/dp/B0C81Z1SQH/ref=zg_bs_g_122878031_d_sccl_14/701-7248041-3645811
15,B0DX122DHW,"Anua Azelaic Acid 10 Hyaluronic Redness Soothing Serum, Korean Skincare, 30 | Facial Serum for Blemished & Sensitive Skin, Li",4.6,2065,17.13,USD,USD 17.13,,https://www.amazon.com/-/en/Azelaic-Hyaluronic-Redness-Soothing-Skincare/dp/B0DX122DHW/ref=zg_bs_g_122878031_d_sccl_15/701-7248041-3645811
16,B06VT4G8BD,Tea tree oil | Essential tea tree oil - aromatherapy skin care body cold-pressed. (60ml),4.5,52097,8.24,USD,USD 8.24,,https://www.amazon.com/-/en/Tea-tree-oil-Essential-cold-pressed/dp/B06VT4G8BD/ref=zg_bs_g_122878031_d_sccl_16/701-7248041-3645811
17,B0DTKCN3Z4,medicube Capsule Cream with Salmon DNA PDRN Pink Collagen | Light Glow Moisturizer PDRN Niacinamide Moisturiser Even Complexi,4.5,7313,25.48,USD,USD 25.48,,https://www.amazon.com/-/en/medicube-Capsule-Salmon-PDRN-Collagen/dp/B0DTKCN3Z4/ref=zg_bs_g_122878031_d_sccl_17/701-7248041-3645811
18,B003JSEGNC,"Effaclar Schäumendes Reinigungsgel für zu Akne neigende Haut | Reinigungsgel gegen Pickel & Mitesser. Reguliert Talg, mattier",4.6,49200,21.5,USD,USD 21.50,,https://www.amazon.com/-/en/Roche-Effaclar-Foaming-Cleansing-Millilitres/dp/B003JSEGNC/ref=zg_bs_g_122878031_d_sccl_18/701-7248041-3645811
19,B0FY6F8H7T,Garnier Vitamin C Fresh & Bright Glow Booster Sorbet Cream - Face Care with 4% Niacinamide & Vitamin C for Radiant Glow - Moi,4.3,516,4.85,USD,USD 4.85,,https://www.amazon.com/-/en/Garnier-Vitamin-Bright-Booster-Sorbet/dp/B0FY6F8H7T/ref=zg_bs_g_122878031_d_sccl_19/701-7248041-3645811
20,B09XN22JBT,"CeraVe Moisturising Face Cream SPF 50, UVA & UVB Protection, 50 ml | CeraVe Moisturising Face Cream SPF 50, UVA & UVB Protect",4.5,10136,23.54,USD,USD 23.54,,https://www.amazon.com/-/en/CeraVe-Moisturising-Face-Cream-Protection/dp/B09XN22JBT/ref=zg_bs_g_122878031_d_sccl_20/701-7248041-3645811
21,B0B45LL4DD,"Beauty of Joseon Revive Eye Serum Ginseng + Retinal Korean Skincare Eye Cream Ideal with Eye Pads, Against Wrinkles, Uneven S",4.4,20362,13.89,USD,USD 13.89,,https://www.amazon.com/-/en/Beauty-Joseon-Ginseng-Skincare-Wrinkles/dp/B0B45LL4DD/ref=zg_bs_g_122878031_d_sccl_21/701-7248041-3645811
22,B00017Y63O,"Biotherm Lait Corporel L'Original Moisturising Body Lotion with Life Plankton for Smooth Skin, Gentle Body Care with Delicate",4.7,4784,18.94,USD,USD 18.94,,https://www.amazon.com/-/en/BIOTHERM-CUERPO-LECHE-DESECANTE-400ML/dp/B00017Y63O/ref=zg_bs_g_122878031_d_sccl_22/701-7248041-3645811
23,B08CCM3Q2T,"L'Oréal Men Expert Face Care for Men, Moisturising Cream with Guarana and Vitamin C, Hydra Energy Moisturiser 24H Anti-Fatigu",4.6,20515,8.97,USD,USD 8.97,,https://www.amazon.com/-/en/LOr%C3%A9al-Moisturising-Guarana-Moisturiser-Anti-Fatigue/dp/B08CCM3Q2T/ref=zg_bs_g_122878031_d_sccl_23/701-7248041-3645811
24,B0FX418XT8,"Arencia Vitamin C Booster Shot Serum mit Glutathion, Niacinamid und Vitamin E für strahlende Haut, 30 ml",4.2,3125,16.73,USD,USD 16.73,,https://www.amazon.com/-/en/Arencia-Vitamin-Glutathion-Niacinamid-strahlende/dp/B0FX418XT8/ref=zg_bs_g_122878031_d_sccl_24/701-7248041-3645811
25,B0C3PCJ6SD,"The Ordinary Salicylic Acid 2% Solution, Special Serum for Blemish-Prone Skin, 30 ml",4.5,13002,7.36,USD,USD 7.36,,https://www.amazon.com/-/en/Ordinary-Salicylic-Solution-Special-Blemish-Prone/dp/B0C3PCJ6SD/ref=zg_bs_g_122878031_d_sccl_25/701-7248041-3645811
26,B07CG2TD9F,"CeraVe Feuchtigkeitslotion für trockene Haut, Körper & Gesicht | Leichte Lotion mit Hyaluron und 3 Essenziellen Ceramiden, 48",4.6,66250,14.99,USD,USD 14.99,,https://www.amazon.com/-/en/Cerave-moisturising-lotion-236-ml/dp/B07CG2TD9F/ref=zg_bs_g_122878031_d_sccl_26/701-7248041-3645811
27,B07C5XYT19,"CeraVe - Moisturising night cream for normal to dry skin | Für normale bis trockene Haut, beruhigt & regeneriert, mit Hyaluro",4.6,20129,16.22,USD,USD 16.22,,https://www.amazon.com/-/en/CeraVe-Moisturising-Night-Cream-52/dp/B07C5XYT19/ref=zg_bs_g_122878031_d_sccl_27/701-7248041-3645811
28,B09V8JNGD4,"Mixa Cica Repair+ Skin Renewing Cream with 10% Urea and Amino Acids, Urea Cream for Dry, Rough and Uneven Skin on Body, Face",4.5,8162,6.8,USD,USD 6.80,,https://www.amazon.com/-/en/Mixa-Repair-Renewing-Cream-Uneven/dp/B09V8JNGD4/ref=zg_bs_g_122878031_d_sccl_28/701-7248041-3645811
29,B07LGCGG6R,Erborian CC Red Correct - Cream against Redness with Centella Asiatica - Korean Face Care with Soothing Effect for a Naturall,4.4,8962,16.21,USD,USD 16.21,,https://www.amazon.com/-/en/Erborian-Red-Correct-Naturally-Complexion/dp/B07LGCGG6R/ref=zg_bs_g_122878031_d_sccl_29/701-7248041-3645811
30,B087QX6CMQ,"Neutrogena Hydro Boost Aqua Cream Fragrance Free Face Cream 2 x 50ml | With hyaluronic acid, amino acids, electrolytes and ce",4.4,3963,7.36,USD,USD 7.36,,https://www.amazon.com/-/en/Neutrogena-Hydro-Boost-Cream-Fragrance/dp/B087QX6CMQ/ref=zg_bs_g_122878031_d_sccl_30/701-7248041-3645811
31,B0B5PJ41ZT,,,,,,,,
32,B0D4Y6MNTF,,,,,,,,
33,B0DGTMR754,,,,,,,,
34,B0DG2T4R5R,,,,,,,,
35,B0CM2PPNMW,,,,,,,,
36,B09SLF5ZH8,,,,,,,,
37,B0CGJLC8G9,,,,,,,,
38,B0C3QV923Z,,,,,,,,
39,B0CNCL35CH,,,,,,,,
40,B0124BRNGG,,,,,,,,
41,B0BRMYHMS5,,,,,,,,
42,B0DWFLY18Y,,,,,,,,
43,B09D7QJP1M,,,,,,,,
44,B0CCJ3SRB9,,,,,,,,
45,B0FJLNLKSJ,,,,,,,,
46,B07G1VKCND,,,,,,,,
47,B09V95T26W,,,,,,,,
48,B0849D9GB4,,,,,,,,
49,B0DK4WKPZW,,,,,,,,
50,B0DWMSM6Y9,,,,,,,,
51,B08WJQ3XJD,"Beauty of Joseon Dynasty Cream, Korean Skincare, Korean Cosmetics, Hydrating, Moisturising Cream Face for Dry and Sensitive S",4.5,7795,14.77,USD,USD 14.77,,https://www.amazon.com/-/en/Beauty-Joseon-Cosmetics-Hydrating-Moisturising/dp/B08WJQ3XJD/ref=zg_bs_g_122878031_d_sccl_1/701-7248041-3645811
52,B0CBKWWHY9,"CeraVe Feuchtigkeitscreme für trockene Haut, Körper & Gesicht | Reichhaltige Creme mit Hyaluron und 3 Essenziellen Ceramiden,",4.6,75868,19.5,USD,USD 19.50,,https://www.amazon.com/-/en/CeraVe-Moisturising-Neurodermatitis-Prone-Hyaluronic-Essential/dp/B0CBKWWHY9/ref=zg_bs_g_122878031_d_sccl_2/701-7248041-3645811
53,B0CPT5V23G,"Mixa Urea Cica Body Lotion XXL, with Urea & regenerating Panthenol, soothing & protective body lotion, for dry skin, highly c",4.7,1140,4.97,USD,USD 4.97,,https://www.amazon.com/-/en/Mixa-regenerating-protective-compatible-irritations/dp/B0CPT5V23G/ref=zg_bs_g_122878031_d_sccl_3/701-7248041-3645811
54,B0BPSWK6Y5,"Mixa Panthenol Comfort Skin Soothing Cream, Sensitive & Eczema-Prone Skin | 13% panthenol, glycerine, omega 6 & 9, sensitive",4.6,2562,6.8,USD,USD 6.80,,https://www.amazon.com/-/en/Mixa-Panthenol-Soothing-Sensitive-Eczema-Prone/dp/B0BPSWK6Y5/ref=zg_bs_g_122878031_d_sccl_4/701-7248041-3645811
55,B01LEJ5MSK,Cosrx Advanced Snail 92 All-in-One Creme 100 g,4.4,60326,16.21,USD,USD 16.21,,https://www.amazon.com/-/en/Cosrx-Advanced-Snail-All-Creme/dp/B01LEJ5MSK/ref=zg_bs_g_122878031_d_sccl_5/701-7248041-3645811
56,B07C5XD33D,"CeraVe Schäumendes Reinigungsgel für Gesicht & Körper, Waschgel | Für normale bis fettige Haut. Reguliert Talg mit Ceramiden,",4.6,100605,24.18,USD,USD 24.18,,https://www.amazon.com/-/en/CeraVe-Foaming-Cleaning-Gel-473/dp/B07C5XD33D/ref=zg_bs_g_122878031_d_sccl_6/701-7248041-3645811
