rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B002MSN3QQ,"EltaMD UV Clear Face Sunscreen with Zinc Oxide, Oil-Free, SPF 46 and SPF 50 | Calms and Protects Acne-Prone Skin and Rosacea,",4.5,70579,45.0,USD,$45.00,,https://www.amazon.com/EltaMD-Clear-Untinted-Sunscreen-Oxide/dp/B002MSN3QQ/ref=zg_bs_g_11062651_d_sccl_1/134-7353726-6126425
2,B084ZP848Y,"Blue Lizard Sensitive Mineral SPF 50 Sunscreen Lotion, 100% Mineral Sunscreen, UVA/UVB Protection, Infused with organic Aloe",4.4,21398,15.48,USD,$15.48,,https://www.amazon.com/Blue-Lizard-Sensitive-Mineral-Sunscreen/dp/B084ZP848Y/ref=zg_bs_g_11062651_d_sccl_2/134-7353726-6126425
3,B00J5KDCO2,"EltaMD UV Daily Face Sunscreen Moisturizer, Zinc Oxide, SPF 40 and SPF 50 | Hydrates and Protects Dry Dehydrated Skin, Lightw",4.6,44778,43.0,USD,$43.00,,https://www.amazon.com/EltaMD-Moisturizer-Hyaluronic-Mineral-Based-Protection/dp/B00J5KDCO2/ref=zg_bs_g_11062651_d_sccl_3/134-7353726-6126425
4,B07YLKXV11,"CeraVe Tinted Sunscreen for Face, Mineral SPF 30 Moisturizer, Medium, 1.7oz | Skin Care, Face Sunscreen, Hyaluronic Acid, Zin",4.4,73458,13.97,USD,$13.97,,https://www.amazon.com/CeraVe-Sunscreen-Hydrating-Mineral-Titanium/dp/B07YLKXV11/ref=zg_bs_g_11062651_d_sccl_4/134-7353726-6126425
5,B0FPQGLYK9,"medicube Sunscreen No Cast Just Glow Collagen, SPF 50 | SPF 50 Hydrating Face Sunscreen - Lightweight & Non-Sticky Formula, P",4.6,2473,13.0,USD,$13.00,,https://www.amazon.com/medicube-Sunscreen-Lightweight-Non-Sticky-Hydrating/dp/B0FPQGLYK9/ref=zg_bs_g_11062651_d_sccl_5/134-7353726-6126425
6,B01MQXX9US,"Banana Boat Sport SPF 50 Sunscreen Spray, 6 oz (2 Pack) | Sweat and water resistant sunblock spray, UVA/UVB broad spectrum pr",4.8,26612,12.82,USD,$12.82,,https://www.amazon.com/Banana-Boat-Sunscreen-Performance-Spectrum/dp/B01MQXX9US/ref=zg_bs_g_11062651_d_sccl_6/134-7353726-6126425
7,B005IHT94S,"Neutrogena Ultra Sheer Dry Touch Sunscreen Lotion, SPF 70, 3 fl. oz | Broad Spectrum for UVA/UVB Protection, Lightweight, Wat",4.5,39932,9.88,USD,$9.88,,https://www.amazon.com/Neutrogena-Ultra-Dry-Touch-Sunscreen-Spectrum/dp/B005IHT94S/ref=zg_bs_g_11062651_d_sccl_7/134-7353726-6126425
8,B093W7CDWD,"Colorescience, Total Protection Face Shield Flex, SPF 50",4.4,10085,58.0,USD,$58.00,,https://www.amazon.com/Colorescience-Total-Protection-Shield-Medium/dp/B093W7CDWD/ref=zg_bs_g_11062651_d_sccl_8/134-7353726-6126425
9,B00F97FHAW,"CeraVe AM Oil Face Moisturizer Lotion, Sunscreen for Face, SPF 30, 3oz | Skin Care with Hyaluronic Acid & Niacinamide, Oil-Fr",4.5,97879,14.97,USD,$14.97,,https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=zg_bs_g_11062651_d_sccl_9/134-7353726-6126425
10,B007U54P36,"La Roche-Posay Anthelios Mineral Light Fluid Sunscreen for Face in 5 shades | Broad spectrum sunscreen, antioxidants, titaniu",4.4,32369,39.97,USD,$39.97,,https://www.amazon.com/Roche-Posay-Anthelios-Sunscreen-Ultra-Light-Sensitive/dp/B007U54P36/ref=zg_bs_g_11062651_d_sccl_10/134-7353726-6126425
11,B0FXH5LHN8,"SKIN1004 Hyalu-Cica Water-Fit Sun Serum UV, SPF 50 Sunscreen, 1.69 fl.oz | UV Protection Centella Sunscreen for Face with Hya",4.4,1861,15.99,USD,$15.99,,https://www.amazon.com/SKIN1004-Hyalu-Cica-Water-Fit-Essentials-Hyaluronic/dp/B0FXH5LHN8/ref=zg_bs_g_11062651_d_sccl_11/134-7353726-6126425
12,B0DKJ3BX2F,"d'alba Piedmont Waterfull Tone-Up Sunscreen Serum (1.69 fl oz), SPF 50+ | BROAD SPECTRUM SPF 50 +, Makeup Base, Foundation-Fr",4.3,5567,15.2,USD,$15.20,,https://www.amazon.com/dalba-Piedmont-Waterfull-Sunscreen-SPECTRUM/dp/B0DKJ3BX2F/ref=zg_bs_g_11062651_d_sccl_12/134-7353726-6126425
