rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
1,B001O8MI2K,Boss Bottled Eau de Toilette für Männer,4.7,36664,91648.0,KRW,"KRW 91,648",,https://www.amazon.com/-/en/Hugo-Boss-Homme-Toilette-Spray/dp/B001O8MI2K/ref=zg_bs_g_122877031_d_sccl_1/701-9533490-9535260
2,B00S2WDIGG,"Calvin Klein ck one Eau de Toilette, aromatisch-zitrischer Unisex-Duft für Frauen und Männer",4.6,38106,41150.0,KRW,"KRW 41,150",,https://www.amazon.com/-/en/Calvin-Klein-one-Eau-Toilette/dp/B00S2WDIGG/ref=zg_bs_g_122877031_d_sccl_2/701-9533490-9535260
3,B08GBLSDCZ,"Nivea Eau de Toilette (30 ml) with the Unparalleled Fragrance of Nivea Cream in an Elegant Perfume Bottle and Nivea Gift Box,",4.6,8785,44282.0,KRW,"KRW 44,282",,https://www.amazon.com/-/en/Toilette-Unparalleled-Fragrance-Complements-Products/dp/B08GBLSDCZ/ref=zg_bs_g_122877031_d_sccl_3/701-9533490-9535260
4,B000RPDBJU,Joop! Le Bain Eau de Parfum,4.6,12099,27364.0,KRW,"KRW 27,364",,https://www.amazon.com/-/en/Joop-Bain-Eau-Parfum-Women/dp/B000RPDBJU/ref=zg_bs_g_122877031_d_sccl_4/701-9533490-9535260
5,B001D64YXY,JOOP! HOMME Eau de Toilette,4.6,59613,30834.0,KRW,"KRW 30,834",,https://www.amazon.com/-/en/Joop-Homme-Eau-Toilette-75/dp/B001D64YXY/ref=zg_bs_g_122877031_d_sccl_5/701-9533490-9535260
6,B0G1BPC8D5,"NIVEA MEN Sensitive After Shave Fluid, Face Care After Shaving for Sensitive Men's Skin, Soothing Skin Care to Relieve Skin I",4.7,70,8023.0,KRW,"KRW 8,023",,https://www.amazon.com/-/en/NIVEA-MEN-Sensitive-Soothing-Irritation/dp/B0G1BPC8D5/ref=zg_bs_g_122877031_d_sccl_6/701-9533490-9535260
7,B0B92Y18GT,"Lattafa Khamrah Eau De Parfum 100 ml | Oriental, gourmand, spicy, sweet, warm",4.5,37821,58117.0,KRW,"KRW 58,117",,https://www.amazon.com/-/en/Lattafa-Khamrah-Eau-Parfum-100/dp/B0B92Y18GT/ref=zg_bs_g_122877031_d_sccl_7/701-9533490-9535260
8,B09SHYR3HN,Bruno Banani Fragrance Man Eau de Toilette Natural Spray Herb Aromatic Mens Perfume Bottle with Atomiser 100ml,4.7,2648,17354.0,KRW,"KRW 17,354",,https://www.amazon.com/-/en/Bruno-Banani-Fragrance-Toilette-Aromatic/dp/B09SHYR3HN/ref=zg_bs_g_122877031_d_sccl_8/701-9533490-9535260
9,B0009OAI40,"Elizabeth Arden Green Tea Eau de Parfum for Women 100 ml | Invigorating fragrance with green tea and bergamot, refreshes the",4.6,13636,19211.0,KRW,"KRW 19,211",,https://www.amazon.com/-/en/Elizabeth-Arden-Green-Parfum-Women/dp/B0009OAI40/ref=zg_bs_g_122877031_d_sccl_9/701-9533490-9535260
10,B00M3IFUMK,"Armaf Club De Nuit Intense For Men Eau de Toilette, 105ml Black",4.3,75407,77490.0,KRW,"KRW 77,490",,https://www.amazon.com/-/en/Armaf-Intense-Toilette-105ml-Black/dp/B00M3IFUMK/ref=zg_bs_g_122877031_d_sccl_10/701-9533490-9535260
11,B00AQYSLHY,Tattoo Toomed Tattoo Aftercare 100ml,4.7,7283,17209.0,KRW,"KRW 17,209",,https://www.amazon.com/-/en/Tattoo-Toomed-Aftercare-100ml/dp/B00AQYSLHY/ref=zg_bs_g_122877031_d_sccl_11/701-9533490-9535260
12,B088WCR8M3,"Azzaro Sport Eau de Toilette for Men, Fresh and Dynamic Men's Fragrance, Citrus Aromatic Perfume for Daily Energy Kick, 100 m",4.4,4098,31609.0,KRW,"KRW 31,609",,https://www.amazon.com/-/en/Azzaro-Toilette-Dynamic-Fragrance-Aromatic/dp/B088WCR8M3/ref=zg_bs_g_122877031_d_sccl_12/701-9533490-9535260
13,B0FR46YJJM,Spray Bottle 4 x 20 ml Small Spray Bottle Transparent Atomiser Bottles Portable Travel Bottles Set Empty Small Cosmetics Spra,4.4,141,5392.0,KRW,"KRW 5,392",,https://www.amazon.com/-/en/Transparent-Atomiser-Portable-Cosmetics-Perfumes/dp/B0FR46YJJM/ref=zg_bs_g_122877031_d_sccl_13/701-9533490-9535260
14,B00H8W7N80,Hugo Man Eau de Toilette for Men,4.6,24269,49965.0,KRW,"KRW 49,965",,https://www.amazon.com/-/en/Hugo-Boss-toilette-vaporiser-spray/dp/B00H8W7N80/ref=zg_bs_g_122877031_d_sccl_14/701-9533490-9535260
15,B0060LG5X4,Diesel Only the Brave Parfüm für Herren | Eau de Toilette Spray | Langanhaltend | Sportlich-markanter Männer Duft,4.6,15859,95974.0,KRW,"KRW 95,974",,https://www.amazon.com/-/en/Diesel-Brave-Toilette-Sporty-Striking/dp/B0060LG5X4/ref=zg_bs_g_122877031_d_sccl_15/701-9533490-9535260
16,B01F2LBUTQ,Jil Sander Sun Men Eau de Toilette Spray 75 ml,4.7,498,78943.0,KRW,"KRW 78,943",,https://www.amazon.com/-/en/Jil-Sander-Sun-Toilette-Spray/dp/B01F2LBUTQ/ref=zg_bs_g_122877031_d_sccl_16/701-9533490-9535260
17,B0DYK9JF9J,"Lancôme La Vie Est Belle, Eau de Parfum",4.5,201,58941.0,KRW,"KRW 58,941",,https://www.amazon.com/-/en/Lanc%C3%B4me-Advanced-G%C3%A9nifique-Anti-Ageing-Fragrance/dp/B0DYK9JF9J/ref=zg_bs_g_122877031_d_sccl_17/701-9533490-9535260
18,B0D8L92LQW,"French Avenue Liquid Brun By Fragrance World Unisex Eau de Parfum, 3.4 fl oz, 100 ml",4.4,4470,54840.0,KRW,"KRW 54,840",,https://www.amazon.com/-/en/French-Avenue-Liquid-Fragrance-Unisex/dp/B0D8L92LQW/ref=zg_bs_g_122877031_d_sccl_18/701-9533490-9535260
19,B08ZXY1B7H,"MUGLER Alien Eau de Parfum für Damen, Holzig-blumiges Parfum duftet nach Amber, Außergewöhnliches Duftspray, Nachfüllbar",4.6,10939,76860.0,KRW,"KRW 76,860",,https://www.amazon.com/-/en/MUGLER-Alien-Parfum-Extraordinary-Fragrance/dp/B08ZXY1B7H/ref=zg_bs_g_122877031_d_sccl_19/701-9533490-9535260
